region,date,percentile,price,band,region_name
3.0,2014-07-01,0.2,73.60000000000001,10-20,South East
3.0,2014-07-01,0.3,93.6,20-30,South East
3.0,2014-07-01,0.4,96.6,30-40,South East
3.0,2014-07-01,0.5,99.75,40-50,South East
3.0,2014-07-01,0.6,114.99999999999999,50-60,South East
3.0,2014-07-01,0.7,132.2,60-70,South East
3.0,2014-07-01,0.8,148.96,70-80,South East
3.0,2014-07-01,0.9,178.8,80-90,South East
3.0,2014-08-01,0.1,69.0,0-10,South East
3.0,2014-08-01,0.2,82.2,10-20,South East
3.0,2014-08-01,0.3,97.4,20-30,South East
3.0,2014-08-01,0.4,99.3,30-40,South East
3.0,2014-08-01,0.5,100.0,40-50,South East
3.0,2014-08-01,0.6,113.0,50-60,South East
3.0,2014-08-01,0.7,120.96,60-70,South East
3.0,2014-08-01,0.8,133.0,70-80,South East
3.0,2014-08-01,0.9,154.8,80-90,South East
3.0,2014-09-01,0.1,75.0,0-10,South East
3.0,2014-09-01,0.2,94.6,10-20,South East
3.0,2014-09-01,0.3,97.4,20-30,South East
3.0,2014-09-01,0.4,99.4,30-40,South East
3.0,2014-09-01,0.5,103.75,40-50,South East
3.0,2014-09-01,0.6,115.39999999999999,50-60,South East
3.0,2014-09-01,0.7,122.99999999999999,60-70,South East
3.0,2014-09-01,0.8,135.0,70-80,South East
3.0,2014-09-01,0.9,155.8,80-90,South East
3.0,2014-10-01,0.1,72.5,0-10,South East
3.0,2014-10-01,0.2,88.0,10-20,South East
3.0,2014-10-01,0.3,94.875,20-30,South East
3.0,2014-10-01,0.4,95.0,30-40,South East
3.0,2014-10-01,0.5,99.375,40-50,South East
3.0,2014-10-01,0.6,100.0,50-60,South East
3.0,2014-10-01,0.7,119.0,60-70,South East
3.0,2014-10-01,0.8,129.95,70-80,South East
3.0,2014-10-01,0.9,147.0,80-90,South East
3.0,2014-11-01,0.1,67.5,0-10,South East
3.0,2014-11-01,0.2,85.0,10-20,South East
3.0,2014-11-01,0.3,87.25,20-30,South East
3.0,2014-11-01,0.4,88.55,30-40,South East
3.0,2014-11-01,0.5,92.875,40-50,South East
3.0,2014-11-01,0.6,97.4,50-60,South East
3.0,2014-11-01,0.7,103.09499999999998,60-70,South East
3.0,2014-11-01,0.8,145.89000000000001,70-80,South East
3.0,2014-11-01,0.9,164.74,80-90,South East
3.0,2014-12-01,0.1,59.75,0-10,South East
3.0,2014-12-01,0.2,69.5,10-20,South East
3.0,2014-12-01,0.3,84.0,20-30,South East
3.0,2014-12-01,0.4,89.0,30-40,South East
3.0,2014-12-01,0.5,94.875,40-50,South East
3.0,2014-12-01,0.6,98.0,50-60,South East
3.0,2014-12-01,0.7,115.0,60-70,South East
3.0,2014-12-01,0.8,149.0,70-80,South East
3.0,2014-12-01,0.9,165.0,80-90,South East
3.0,2015-01-01,0.1,63.2,0-10,South East
3.0,2015-01-01,0.2,69.9,10-20,South East
3.0,2015-01-01,0.3,81.6,20-30,South East
3.0,2015-01-01,0.4,88.6,30-40,South East
3.0,2015-01-01,0.5,94.5,40-50,South East
3.0,2015-01-01,0.6,100.45,50-60,South East
3.0,2015-01-01,0.7,110.6,60-70,South East
3.0,2015-01-01,0.8,127.99000000000001,70-80,South East
3.0,2015-01-01,0.9,154.98,80-90,South East
3.0,2015-02-01,0.1,61.0,0-10,South East
3.0,2015-02-01,0.2,68.1,10-20,South East
3.0,2015-02-01,0.3,81.6,20-30,South East
3.0,2015-02-01,0.4,88.6,30-40,South East
3.0,2015-02-01,0.5,90.0,40-50,South East
3.0,2015-02-01,0.6,96.25,50-60,South East
3.0,2015-02-01,0.7,97.77600079999999,60-70,South East
3.0,2015-02-01,0.8,122.60000000000001,70-80,South East
3.0,2015-02-01,0.9,127.4,80-90,South East
3.0,2015-03-01,0.1,59.6,0-10,South East
3.0,2015-03-01,0.2,71.60000000000001,10-20,South East
3.0,2015-03-01,0.3,87.2,20-30,South East
3.0,2015-03-01,0.4,90.0,30-40,South East
3.0,2015-03-01,0.5,93.75,40-50,South East
3.0,2015-03-01,0.6,96.2,50-60,South East
3.0,2015-03-01,0.7,108.99999999999999,60-70,South East
3.0,2015-03-01,0.8,135.4,70-80,South East
3.0,2015-03-01,0.9,158.4,80-90,South East
3.0,2015-04-01,0.1,65.4,0-10,South East
3.0,2015-04-01,0.2,71.60000000000001,10-20,South East
3.0,2015-04-01,0.3,87.2,20-30,South East
3.0,2015-04-01,0.4,90.0,30-40,South East
3.0,2015-04-01,0.5,100.0,40-50,South East
3.0,2015-04-01,0.6,109.1,50-60,South East
3.0,2015-04-01,0.7,119.4,60-70,South East
3.0,2015-04-01,0.8,124.2,70-80,South East
3.0,2015-04-01,0.9,148.37,80-90,South East
3.0,2015-05-01,0.1,63.800000000000004,0-10,South East
3.0,2015-05-01,0.2,71.9,10-20,South East
3.0,2015-05-01,0.3,93.1,20-30,South East
3.0,2015-05-01,0.4,97.8,30-40,South East
3.0,2015-05-01,0.5,105.0,40-50,South East
3.0,2015-05-01,0.6,107.0,50-60,South East
3.0,2015-05-01,0.7,117.19999999999999,60-70,South East
3.0,2015-05-01,0.8,122.79,70-80,South East
3.0,2015-05-01,0.9,144.98,80-90,South East
3.0,2015-06-01,0.1,70.4,0-10,South East
3.0,2015-06-01,0.2,78.05,10-20,South East
3.0,2015-06-01,0.3,90.975,20-30,South East
3.0,2015-06-01,0.4,101.59,30-40,South East
3.0,2015-06-01,0.5,109.475,40-50,South East
3.0,2015-06-01,0.6,118.8,50-60,South East
3.0,2015-06-01,0.7,124.1,60-70,South East
3.0,2015-06-01,0.8,138.20000000000002,70-80,South East
3.0,2015-06-01,0.9,158.7,80-90,South East
3.0,2015-07-01,0.1,61.9,0-10,South East
3.0,2015-07-01,0.2,71.7,10-20,South East
3.0,2015-07-01,0.3,84.44999999999999,20-30,South East
3.0,2015-07-01,0.4,97.95,30-40,South East
3.0,2015-07-01,0.5,110.0,40-50,South East
3.0,2015-07-01,0.6,119.0,50-60,South East
3.0,2015-07-01,0.7,125.71999999999998,60-70,South East
3.0,2015-07-01,0.8,138.29,70-80,South East
3.0,2015-07-01,0.9,148.79000000000002,80-90,South East
3.0,2015-08-01,0.1,64.75,0-10,South East
3.0,2015-08-01,0.2,75.0,10-20,South East
3.0,2015-08-01,0.3,88.5,20-30,South East
3.0,2015-08-01,0.4,90.75,30-40,South East
3.0,2015-08-01,0.5,95.75,40-50,South East
3.0,2015-08-01,0.6,105.0,50-60,South East
3.0,2015-08-01,0.7,117.0,60-70,South East
3.0,2015-08-01,0.8,129.0,70-80,South East
3.0,2015-08-01,0.9,134.475,80-90,South East
3.0,2015-09-01,0.1,55.0,0-10,South East
3.0,2015-09-01,0.2,60.0,10-20,South East
3.0,2015-09-01,0.3,69.5,20-30,South East
3.0,2015-09-01,0.4,75.0,30-40,South East
3.0,2015-09-01,0.5,79.0,40-50,South East
3.0,2015-09-01,0.6,80.75,50-60,South East
3.0,2015-09-01,0.7,88.0,60-70,South East
3.0,2015-09-01,0.8,105.0,70-80,South East
3.0,2015-09-01,0.9,110.0,80-90,South East
3.0,2015-10-01,0.1,59.0,0-10,South East
3.0,2015-10-01,0.2,67.6,10-20,South East
3.0,2015-10-01,0.3,73.35,20-30,South East
3.0,2015-10-01,0.4,78.0599988,30-40,South East
3.0,2015-10-01,0.5,80.424999,40-50,South East
3.0,2015-10-01,0.6,85.25,50-60,South East
3.0,2015-10-01,0.7,93.1849991,60-70,South East
3.0,2015-10-01,0.8,100.95999760000001,70-80,South East
3.0,2015-10-01,0.9,123.29499999999999,80-90,South East
3.0,2015-11-01,0.1,61.35,0-10,South East
3.0,2015-11-01,0.2,67.5,10-20,South East
3.0,2015-11-01,0.3,76.925,20-30,South East
3.0,2015-11-01,0.4,81.8,30-40,South East
3.0,2015-11-01,0.5,90.5,40-50,South East
3.0,2015-11-01,0.6,94.0,50-60,South East
3.0,2015-11-01,0.7,99.99499999999999,60-70,South East
3.0,2015-11-01,0.8,122.95000000000002,70-80,South East
3.0,2015-11-01,0.9,165.68500000000003,80-90,South East
3.0,2015-12-01,0.1,59.75,0-10,South East
3.0,2015-12-01,0.2,64.5,10-20,South East
3.0,2015-12-01,0.3,69.75,20-30,South East
3.0,2015-12-01,0.4,75.0,30-40,South East
3.0,2015-12-01,0.5,90.4749985,40-50,South East
3.0,2015-12-01,0.6,92.0,50-60,South East
3.0,2015-12-01,0.7,100.98000049999999,60-70,South East
3.0,2015-12-01,0.8,130.0,70-80,South East
3.0,2015-12-01,0.9,150.0,80-90,South East
3.0,2016-01-01,0.1,54.4,0-10,South East
3.0,2016-01-01,0.2,63.800000000000004,10-20,South East
3.0,2016-01-01,0.3,69.8,20-30,South East
3.0,2016-01-01,0.4,74.0,30-40,South East
3.0,2016-01-01,0.5,91.949997,40-50,South East
3.0,2016-01-01,0.6,100.19999999999999,50-60,South East
3.0,2016-01-01,0.7,110.6,60-70,South East
3.0,2016-01-01,0.8,120.20000000000002,70-80,South East
3.0,2016-01-01,0.9,185.00000000000006,80-90,South East
3.0,2016-02-01,0.1,60.25,0-10,South East
3.0,2016-02-01,0.2,63.9,10-20,South East
3.0,2016-02-01,0.3,69.65,20-30,South East
3.0,2016-02-01,0.4,72.0,30-40,South East
3.0,2016-02-01,0.5,77.0,40-50,South East
3.0,2016-02-01,0.6,89.8,50-60,South East
3.0,2016-02-01,0.7,108.54999999999998,60-70,South East
3.0,2016-02-01,0.8,120.30000000000001,70-80,South East
3.0,2016-02-01,0.9,133.70000000000002,80-90,South East
3.0,2016-03-01,0.1,60.5,0-10,South East
3.0,2016-03-01,0.2,65.3,10-20,South East
3.0,2016-03-01,0.3,74.6,20-30,South East
3.0,2016-03-01,0.4,78.8,30-40,South East
3.0,2016-03-01,0.5,80.0,40-50,South East
3.0,2016-03-01,0.6,90.5979996,50-60,South East
3.0,2016-03-01,0.7,96.1939988,60-70,South East
3.0,2016-03-01,0.8,98.6,70-80,South East
3.0,2016-03-01,0.9,99.0,80-90,South East
3.0,2016-04-01,0.1,59.2,0-10,South East
3.0,2016-04-01,0.2,63.800000000000004,10-20,South East
3.0,2016-04-01,0.3,78.8,20-30,South East
3.0,2016-04-01,0.4,85.7919984,30-40,South East
3.0,2016-04-01,0.5,89.0,40-50,South East
3.0,2016-04-01,0.6,99.39999999999999,50-60,South East
3.0,2016-04-01,0.7,105.0,60-70,South East
3.0,2016-04-01,0.8,105.6,70-80,South East
3.0,2016-04-01,0.9,133.20000000000002,80-90,South East
3.0,2016-05-01,0.1,69.95,0-10,South East
3.0,2016-05-01,0.2,82.0,10-20,South East
3.0,2016-05-01,0.3,87.8,20-30,South East
3.0,2016-05-01,0.4,94.3939988,30-40,South East
3.0,2016-05-01,0.5,101.494999,40-50,South East
3.0,2016-05-01,0.6,105.0,50-60,South East
3.0,2016-05-01,0.7,108.89999999999999,60-70,South East
3.0,2016-05-01,0.8,119.4,70-80,South East
3.0,2016-05-01,0.9,129.125,80-90,South East
3.0,2016-06-01,0.1,70.0,0-10,South East
3.0,2016-06-01,0.2,78.5,10-20,South East
3.0,2016-06-01,0.3,82.5,20-30,South East
3.0,2016-06-01,0.4,85.0,30-40,South East
3.0,2016-06-01,0.5,89.0,40-50,South East
3.0,2016-06-01,0.6,110.0,50-60,South East
3.0,2016-06-01,0.7,118.0,60-70,South East
3.0,2016-06-01,0.8,129.0,70-80,South East
3.0,2016-06-01,0.9,171.0,80-90,South East
3.0,2016-07-01,0.1,61.8,0-10,South East
3.0,2016-07-01,0.2,68.5,10-20,South East
3.0,2016-07-01,0.3,79.2,20-30,South East
3.0,2016-07-01,0.4,84.7939988,30-40,South East
3.0,2016-07-01,0.5,93.0,40-50,South East
3.0,2016-07-01,0.6,103.85000000000001,50-60,South East
3.0,2016-07-01,0.7,141.19999999999996,60-70,South East
3.0,2016-07-01,0.8,160.080008,70-80,South East
3.0,2016-07-01,0.9,163.2,80-90,South East
3.0,2016-08-01,0.1,60.95,0-10,South East
3.0,2016-08-01,0.2,72.0,10-20,South East
3.0,2016-08-01,0.3,86.2,20-30,South East
3.0,2016-08-01,0.4,97.2,30-40,South East
3.0,2016-08-01,0.5,102.0,40-50,South East
3.0,2016-08-01,0.6,112.92,50-60,South East
3.0,2016-08-01,0.7,121.56,60-70,South East
3.0,2016-08-01,0.8,127.2,70-80,South East
3.0,2016-08-01,0.9,128.25,80-90,South East
3.0,2016-09-01,0.1,61.0,0-10,South East
3.0,2016-09-01,0.2,66.8,10-20,South East
3.0,2016-09-01,0.3,70.4,20-30,South East
3.0,2016-09-01,0.4,73.0,30-40,South East
3.0,2016-09-01,0.5,74.5,40-50,South East
3.0,2016-09-01,0.6,109.6,50-60,South East
3.0,2016-09-01,0.7,124.08,60-70,South East
3.0,2016-09-01,0.8,137.28000000000003,70-80,South East
3.0,2016-09-01,0.9,148.4,80-90,South East
3.0,2016-10-01,0.1,60.75,0-10,South East
3.0,2016-10-01,0.2,64.0,10-20,South East
3.0,2016-10-01,0.3,69.05,20-30,South East
3.0,2016-10-01,0.4,73.1,30-40,South East
3.0,2016-10-01,0.5,74.25,40-50,South East
3.0,2016-10-01,0.6,78.2,50-60,South East
3.0,2016-10-01,0.7,105.0,60-70,South East
3.0,2016-10-01,0.8,106.6,70-80,South East
3.0,2016-10-01,0.9,116.00000000000001,80-90,South East
3.0,2016-11-01,0.1,60.25,0-10,South East
3.0,2016-11-01,0.2,63.3899994,10-20,South East
3.0,2016-11-01,0.3,67.7149979,20-30,South East
3.0,2016-11-01,0.4,70.1,30-40,South East
3.0,2016-11-01,0.5,75.0,40-50,South East
3.0,2016-11-01,0.6,85.6,50-60,South East
3.0,2016-11-01,0.7,93.85,60-70,South East
3.0,2016-11-01,0.8,111.9,70-80,South East
3.0,2016-11-01,0.9,133.10000000000002,80-90,South East
3.0,2016-12-01,0.1,51.2,0-10,South East
3.0,2016-12-01,0.2,61.6,10-20,South East
3.0,2016-12-01,0.3,70.0,20-30,South East
3.0,2016-12-01,0.4,78.0,30-40,South East
3.0,2016-12-01,0.5,80.0,40-50,South East
3.0,2016-12-01,0.6,85.6,50-60,South East
3.0,2016-12-01,0.7,90.0,60-70,South East
3.0,2016-12-01,0.8,99.00000000000001,70-80,South East
3.0,2016-12-01,0.9,104.6,80-90,South East
3.0,2017-01-01,0.1,57.75,0-10,South East
3.0,2017-01-01,0.2,61.9,10-20,South East
3.0,2017-01-01,0.3,72.3469994,20-30,South East
3.0,2017-01-01,0.4,78.9939988,30-40,South East
3.0,2017-01-01,0.5,84.5,40-50,South East
3.0,2017-01-01,0.6,93.0,50-60,South East
3.0,2017-01-01,0.7,97.8,60-70,South East
3.0,2017-01-01,0.8,103.80000000000001,70-80,South East
3.0,2017-01-01,0.9,123.0,80-90,South East
3.0,2017-02-01,0.1,60.45,0-10,South East
3.0,2017-02-01,0.2,65.4,10-20,South East
3.0,2017-02-01,0.3,69.15,20-30,South East
3.0,2017-02-01,0.4,71.7,30-40,South East
3.0,2017-02-01,0.5,75.994999,40-50,South East
3.0,2017-02-01,0.6,88.0959992,50-60,South East
3.0,2017-02-01,0.7,105.64999999999999,60-70,South East
3.0,2017-02-01,0.8,142.280008,70-80,South East
3.0,2017-02-01,0.9,154.535001,80-90,South East
3.0,2017-03-01,0.1,75.2,0-10,South East
3.0,2017-03-01,0.2,80.0,10-20,South East
3.0,2017-03-01,0.3,85.0,20-30,South East
3.0,2017-03-01,0.4,89.3959992,30-40,South East
3.0,2017-03-01,0.5,95.0,40-50,South East
3.0,2017-03-01,0.6,97.4,50-60,South East
3.0,2017-03-01,0.7,104.45999999999998,60-70,South East
3.0,2017-03-01,0.8,137.77999200000002,70-80,South East
3.0,2017-03-01,0.9,148.2,80-90,South East
3.0,2017-04-01,0.1,72.35,0-10,South East
3.0,2017-04-01,0.2,79.6,10-20,South East
3.0,2017-04-01,0.3,85.625,20-30,South East
3.0,2017-04-01,0.4,90.1979996,30-40,South East
3.0,2017-04-01,0.5,94.994999,40-50,South East
3.0,2017-04-01,0.6,107.0,50-60,South East
3.0,2017-04-01,0.7,111.69999999999999,60-70,South East
3.0,2017-04-01,0.8,134.20000000000002,70-80,South East
3.0,2017-04-01,0.9,148.5,80-90,South East
3.0,2017-05-01,0.1,71.15,0-10,South East
3.0,2017-05-01,0.2,78.0,10-20,South East
3.0,2017-05-01,0.3,88.1,20-30,South East
3.0,2017-05-01,0.4,96.19,30-40,South East
3.0,2017-05-01,0.5,105.475,40-50,South East
3.0,2017-05-01,0.6,110.0,50-60,South East
3.0,2017-05-01,0.7,125.699001,60-70,South East
3.0,2017-05-01,0.8,133.194006,70-80,South East
3.0,2017-05-01,0.9,164.40000000000003,80-90,South East
3.0,2017-06-01,0.1,74.0,0-10,South East
3.0,2017-06-01,0.2,82.0,10-20,South East
3.0,2017-06-01,0.3,85.75,20-30,South East
3.0,2017-06-01,0.4,89.25,30-40,South East
3.0,2017-06-01,0.5,115.0,40-50,South East
3.0,2017-06-01,0.6,121.0,50-60,South East
3.0,2017-06-01,0.7,126.996004,60-70,South East
3.0,2017-06-01,0.8,147.99600400000006,70-80,South East
3.0,2017-06-01,0.9,196.00000000000003,80-90,South East
3.0,2017-07-01,0.1,81.0,0-10,South East
3.0,2017-07-01,0.2,91.6,10-20,South East
3.0,2017-07-01,0.3,98.3,20-30,South East
3.0,2017-07-01,0.4,109.39600000000002,30-40,South East
3.0,2017-07-01,0.5,124.995,40-50,South East
3.0,2017-07-01,0.6,125.0,50-60,South East
3.0,2017-07-01,0.7,132.0,60-70,South East
3.0,2017-07-01,0.8,163.8,70-80,South East
3.0,2017-07-01,0.9,194.4,80-90,South East
3.0,2017-08-01,0.1,79.2,0-10,South East
3.0,2017-08-01,0.2,81.0,10-20,South East
3.0,2017-08-01,0.3,84.75,20-30,South East
3.0,2017-08-01,0.4,100.45000000000002,30-40,South East
3.0,2017-08-01,0.5,106.99,40-50,South East
3.0,2017-08-01,0.6,116.1,50-60,South East
3.0,2017-08-01,0.7,123.19999999999999,60-70,South East
3.0,2017-08-01,0.8,146.30000000000004,70-80,South East
3.0,2017-08-01,0.9,159.8,80-90,South East
3.0,2017-09-01,0.1,70.3,0-10,South East
3.0,2017-09-01,0.2,78.3,10-20,South East
3.0,2017-09-01,0.3,87.4,20-30,South East
3.0,2017-09-01,0.4,97.994,30-40,South East
3.0,2017-09-01,0.5,102.0,40-50,South East
3.0,2017-09-01,0.6,109.0,50-60,South East
3.0,2017-09-01,0.7,119.0,60-70,South East
3.0,2017-09-01,0.8,140.20000000000002,70-80,South East
3.0,2017-09-01,0.9,166.25,80-90,South East
3.0,2017-10-01,0.1,66.0,0-10,South East
3.0,2017-10-01,0.2,80.0,10-20,South East
3.0,2017-10-01,0.3,87.625,20-30,South East
3.0,2017-10-01,0.4,92.5,30-40,South East
3.0,2017-10-01,0.5,99.4749985,40-50,South East
3.0,2017-10-01,0.6,105.0,50-60,South East
3.0,2017-10-01,0.7,110.745,60-70,South East
3.0,2017-10-01,0.8,115.0,70-80,South East
3.0,2017-10-01,0.9,120.5,80-90,South East
3.0,2017-11-01,0.1,59.25,0-10,South East
3.0,2017-11-01,0.2,80.0,10-20,South East
3.0,2017-11-01,0.3,91.5,20-30,South East
3.0,2017-11-01,0.4,97.5,30-40,South East
3.0,2017-11-01,0.5,97.75,40-50,South East
3.0,2017-11-01,0.6,102.0,50-60,South East
3.0,2017-11-01,0.7,107.5,60-70,South East
3.0,2017-11-01,0.8,117.99,70-80,South East
3.0,2017-11-01,0.9,173.300005,80-90,South East
3.0,2017-12-01,0.1,59.25,0-10,South East
3.0,2017-12-01,0.2,80.0,10-20,South East
3.0,2017-12-01,0.3,89.75,20-30,South East
3.0,2017-12-01,0.4,99.0,30-40,South East
3.0,2017-12-01,0.5,103.5,40-50,South East
3.0,2017-12-01,0.6,110.99,50-60,South East
3.0,2017-12-01,0.7,135.625,60-70,South East
3.0,2017-12-01,0.8,142.5,70-80,South East
3.0,2017-12-01,0.9,178.66500000000002,80-90,South East
3.0,2018-01-01,0.1,56.0,0-10,South East
3.0,2018-01-01,0.2,77.9,10-20,South East
3.0,2018-01-01,0.3,83.8,20-30,South East
3.0,2018-01-01,0.4,91.10000000000001,30-40,South East
3.0,2018-01-01,0.5,98.0,40-50,South East
3.0,2018-01-01,0.6,99.596,50-60,South East
3.0,2018-01-01,0.7,105.99799999999999,60-70,South East
3.0,2018-01-01,0.8,157.71999200000002,70-80,South East
3.0,2018-01-01,0.9,183.79999999999998,80-90,South East
3.0,2018-02-01,0.1,63.2,0-10,South East
3.0,2018-02-01,0.2,77.9,10-20,South East
3.0,2018-02-01,0.3,83.8,20-30,South East
3.0,2018-02-01,0.4,90.7939988,30-40,South East
3.0,2018-02-01,0.5,95.0,40-50,South East
3.0,2018-02-01,0.6,97.7,50-60,South East
3.0,2018-02-01,0.7,107.6,60-70,South East
3.0,2018-02-01,0.8,136.40000000000003,70-80,South East
3.0,2018-02-01,0.9,163.0,80-90,South East
3.0,2018-03-01,0.1,72.575001,0-10,South East
3.0,2018-03-01,0.2,80.0,10-20,South East
3.0,2018-03-01,0.3,95.0,20-30,South East
3.0,2018-03-01,0.4,97.5,30-40,South East
3.0,2018-03-01,0.5,99.0,40-50,South East
3.0,2018-03-01,0.6,102.0,50-60,South East
3.0,2018-03-01,0.7,110.995,60-70,South East
3.0,2018-03-01,0.8,126.1,70-80,South East
3.0,2018-03-01,0.9,210.425005,80-90,South East
3.0,2018-04-01,0.1,65.0,0-10,South East
3.0,2018-04-01,0.2,74.4200016,10-20,South East
3.0,2018-04-01,0.3,82.0,20-30,South East
3.0,2018-04-01,0.4,95.4,30-40,South East
3.0,2018-04-01,0.5,104.0,40-50,South East
3.0,2018-04-01,0.6,110.5,50-60,South East
3.0,2018-04-01,0.7,133.28000799999998,60-70,South East
3.0,2018-04-01,0.8,158.17000200000007,70-80,South East
3.0,2018-04-01,0.9,230.14000399999998,80-90,South East
3.0,2018-05-01,0.1,67.4,0-10,South East
3.0,2018-05-01,0.2,74.4200016,10-20,South East
3.0,2018-05-01,0.3,83.0,20-30,South East
3.0,2018-05-01,0.4,95.0,30-40,South East
3.0,2018-05-01,0.5,115.0,40-50,South East
3.0,2018-05-01,0.6,122.5,50-60,South East
3.0,2018-05-01,0.7,131.59200800000002,60-70,South East
3.0,2018-05-01,0.8,145.38000800000003,70-80,South East
3.0,2018-05-01,0.9,186.310006,80-90,South East
3.0,2018-06-01,0.1,60.2,0-10,South East
3.0,2018-06-01,0.2,77.9,10-20,South East
3.0,2018-06-01,0.3,87.6,20-30,South East
3.0,2018-06-01,0.4,88.6,30-40,South East
3.0,2018-06-01,0.5,99.0,40-50,South East
3.0,2018-06-01,0.6,121.10000000000001,50-60,South East
3.0,2018-06-01,0.7,129.6,60-70,South East
3.0,2018-06-01,0.8,148.3,70-80,South East
3.0,2018-06-01,0.9,194.39999999999998,80-90,South East
3.0,2018-07-01,0.1,58.75,0-10,South East
3.0,2018-07-01,0.2,80.0,10-20,South East
3.0,2018-07-01,0.3,88.25,20-30,South East
3.0,2018-07-01,0.4,92.0,30-40,South East
3.0,2018-07-01,0.5,99.25,40-50,South East
3.0,2018-07-01,0.6,109.0,50-60,South East
3.0,2018-07-01,0.7,136.0,60-70,South East
3.0,2018-07-01,0.8,148.0,70-80,South East
3.0,2018-07-01,0.9,197.0,80-90,South East
3.0,2018-08-01,0.1,75.8,0-10,South East
3.0,2018-08-01,0.2,80.8,10-20,South East
3.0,2018-08-01,0.3,86.8,20-30,South East
3.0,2018-08-01,0.4,89.6,30-40,South East
3.0,2018-08-01,0.5,92.0,40-50,South East
3.0,2018-08-01,0.6,108.4,50-60,South East
3.0,2018-08-01,0.7,121.6,60-70,South East
3.0,2018-08-01,0.8,132.0,70-80,South East
3.0,2018-08-01,0.9,153.70000000000002,80-90,South East
3.0,2018-09-01,0.1,74.25,0-10,South East
3.0,2018-09-01,0.2,80.0,10-20,South East
3.0,2018-09-01,0.3,88.0,20-30,South East
3.0,2018-09-01,0.4,92.0,30-40,South East
3.0,2018-09-01,0.5,106.25,40-50,South East
3.0,2018-09-01,0.6,121.0,50-60,South East
3.0,2018-09-01,0.7,124.25,60-70,South East
3.0,2018-09-01,0.8,134.0,70-80,South East
3.0,2018-09-01,0.9,179.0,80-90,South East
3.0,2018-10-01,0.1,67.3,0-10,South East
3.0,2018-10-01,0.2,74.4,10-20,South East
3.0,2018-10-01,0.3,87.2,20-30,South East
3.0,2018-10-01,0.4,93.1,30-40,South East
3.0,2018-10-01,0.5,99.0,40-50,South East
3.0,2018-10-01,0.6,99.0,50-60,South East
3.0,2018-10-01,0.7,107.86599999999999,60-70,South East
3.0,2018-10-01,0.8,140.226,70-80,South East
3.0,2018-10-01,0.9,160.071996,80-90,South East
3.0,2018-11-01,0.1,63.2,0-10,South East
3.0,2018-11-01,0.2,73.9,10-20,South East
3.0,2018-11-01,0.3,82.5,20-30,South East
3.0,2018-11-01,0.4,95.8,30-40,South East
3.0,2018-11-01,0.5,98.800003,40-50,South East
3.0,2018-11-01,0.6,105.30000000000001,50-60,South East
3.0,2018-11-01,0.7,118.14999999999999,60-70,South East
3.0,2018-11-01,0.8,135.00000000000006,70-80,South East
3.0,2018-11-01,0.9,192.0,80-90,South East
3.0,2018-12-01,0.1,54.6,0-10,South East
3.0,2018-12-01,0.2,61.9,10-20,South East
3.0,2018-12-01,0.3,72.64999999999999,20-30,South East
3.0,2018-12-01,0.4,83.60000000000001,30-40,South East
3.0,2018-12-01,0.5,91.5,40-50,South East
3.0,2018-12-01,0.6,97.0,50-60,South East
3.0,2018-12-01,0.7,103.19999999999999,60-70,South East
3.0,2018-12-01,0.8,115.00000000000001,70-80,South East
3.0,2018-12-01,0.9,173.75000000000003,80-90,South East
3.0,2019-01-01,0.1,51.050000000000004,0-10,South East
3.0,2019-01-01,0.2,71.60000000000001,10-20,South East
3.0,2019-01-01,0.3,81.2,20-30,South East
3.0,2019-01-01,0.4,84.4,30-40,South East
3.0,2019-01-01,0.5,88.75,40-50,South East
3.0,2019-01-01,0.6,95.2,50-60,South East
3.0,2019-01-01,0.7,102.6,60-70,South East
3.0,2019-01-01,0.8,108.2,70-80,South East
3.0,2019-01-01,0.9,146.215009,80-90,South East
3.0,2019-02-01,0.1,49.0,0-10,South East
3.0,2019-02-01,0.2,70.0,10-20,South East
3.0,2019-02-01,0.3,79.0,20-30,South East
3.0,2019-02-01,0.4,80.0,30-40,South East
3.0,2019-02-01,0.5,92.5,40-50,South East
3.0,2019-02-01,0.6,94.5,50-60,South East
3.0,2019-02-01,0.7,99.0,60-70,South East
3.0,2019-02-01,0.8,100.95,70-80,South East
3.0,2019-02-01,0.9,125.0,80-90,South East
3.0,2019-03-01,0.1,57.2,0-10,South East
3.0,2019-03-01,0.2,73.60000000000001,10-20,South East
3.0,2019-03-01,0.3,79.6,20-30,South East
