RegionID,SizeRank,name,RegionType,StateName,date,zori,lat,lng,rank
753917,124,"Santa Maria, CA",msa,CA,2017-05-31,2163.9796391079067,34.9333,-120.4431,7.0
395050,125,"Salinas, CA",msa,CA,2017-05-31,1777.2206775841055,36.6883,-121.6317,19.0
394901,147,"Naples, FL",msa,FL,2017-05-31,1822.227574463,26.1504,-81.7936,16.0
394405,156,"Boulder, CO",msa,CO,2017-05-31,1773.5956543630896,40.0248,-105.2524,20.0
395061,175,"San Luis Obispo, CA",msa,CA,2017-05-31,1808.5166490685829,35.2669,-120.669,17.0
395065,183,"Santa Cruz, CA",msa,CA,2017-05-31,2422.3789545813893,36.9789,-122.0346,4.0
394429,206,"Burlington, VT",msa,VT,2017-05-31,1781.8181210877262,44.4876,-73.2316,18.0
394900,312,"Napa, CA",msa,CA,2017-05-31,2134.270682147744,38.2975,-122.301,8.0
753881,456,"Glenwood Springs, CO",msa,CO,2017-05-31,2331.285694000348,39.5455,-107.3347,5.0
394913,1,"New York, NY",msa,NY,2017-06-30,2500.9377541763483,40.6943,-73.9249,3.0
753899,2,"Los Angeles, CA",msa,CA,2017-06-30,2133.1290712897294,34.1141,-118.4068,9.0
395209,6,"Washington, DC",msa,VA,2017-06-30,1837.32584814138,38.9047,-77.0163,15.0
394404,10,"Boston, MA",msa,MA,2017-06-30,2195.4605109812783,42.3188,-71.0852,6.0
395057,12,"San Francisco, CA",msa,CA,2017-06-30,2669.454146922342,37.7558,-122.4449,2.0
395056,17,"San Diego, CA",msa,CA,2017-06-30,1945.424654207823,32.8313,-117.1222,13.0
395059,36,"San Jose, CA",msa,CA,2017-06-30,2842.1028498319947,37.3012,-121.848,1.0
753924,55,"Urban Honolulu, HI",msa,HI,2017-06-30,2027.6338421511216,,,11.0
394415,60,"Bridgeport, CT",msa,CT,2017-06-30,1860.428864975264,41.1918,-73.1954,14.0
394952,71,"Oxnard, CA",msa,CA,2017-06-30,2068.090500985219,34.1964,-119.1815,10.0
395068,112,"Santa Rosa, CA",msa,CA,2017-06-30,1999.0997724183824,38.4458,-122.7067,12.0
753917,124,"Santa Maria, CA",msa,CA,2017-06-30,2159.2894357720133,34.9333,-120.4431,7.0
395050,125,"Salinas, CA",msa,CA,2017-06-30,1784.3479672614988,36.6883,-121.6317,19.0
394901,147,"Naples, FL",msa,FL,2017-06-30,1816.55339065598,26.1504,-81.7936,16.0
394405,156,"Boulder, CO",msa,CO,2017-06-30,1782.899244817507,40.0248,-105.2524,20.0
395061,175,"San Luis Obispo, CA",msa,CA,2017-06-30,1798.9863148888824,35.2669,-120.669,17.0
395065,183,"Santa Cruz, CA",msa,CA,2017-06-30,2430.034789477724,36.9789,-122.0346,4.0
394429,206,"Burlington, VT",msa,VT,2017-06-30,1789.176892469053,44.4876,-73.2316,18.0
394900,312,"Napa, CA",msa,CA,2017-06-30,2144.32124013932,38.2975,-122.301,8.0
753881,456,"Glenwood Springs, CO",msa,CO,2017-06-30,2373.663302850362,39.5455,-107.3347,5.0
394913,1,"New York, NY",msa,NY,2017-07-31,2511.7548132269417,40.6943,-73.9249,3.0
753899,2,"Los Angeles, CA",msa,CA,2017-07-31,2142.956650772006,34.1141,-118.4068,9.0
395209,6,"Washington, DC",msa,VA,2017-07-31,1840.6091141108368,38.9047,-77.0163,15.0
394404,10,"Boston, MA",msa,MA,2017-07-31,2198.2637823475216,42.3188,-71.0852,6.0
395057,12,"San Francisco, CA",msa,CA,2017-07-31,2683.8763387523745,37.7558,-122.4449,2.0
395056,17,"San Diego, CA",msa,CA,2017-07-31,1957.9026405912832,32.8313,-117.1222,13.0
395059,36,"San Jose, CA",msa,CA,2017-07-31,2858.649442723457,37.3012,-121.848,1.0
753924,55,"Urban Honolulu, HI",msa,HI,2017-07-31,2017.549530734903,,,11.0
394415,60,"Bridgeport, CT",msa,CT,2017-07-31,1857.9149418764828,41.1918,-73.1954,14.0
394952,71,"Oxnard, CA",msa,CA,2017-07-31,2082.832051173464,34.1964,-119.1815,10.0
395068,112,"Santa Rosa, CA",msa,CA,2017-07-31,2005.04905589029,38.4458,-122.7067,12.0
753917,124,"Santa Maria, CA",msa,CA,2017-07-31,2159.6497462716043,34.9333,-120.4431,7.0
395050,125,"Salinas, CA",msa,CA,2017-07-31,1775.1625463687,36.6883,-121.6317,20.0
394901,147,"Naples, FL",msa,FL,2017-07-31,1821.1399398795213,26.1504,-81.7936,16.0
394405,156,"Boulder, CO",msa,CO,2017-07-31,1786.923827688651,40.0248,-105.2524,18.0
395061,175,"San Luis Obispo, CA",msa,CA,2017-07-31,1782.0013310018878,35.2669,-120.669,19.0
395065,183,"Santa Cruz, CA",msa,CA,2017-07-31,2424.322078728124,36.9789,-122.0346,4.0
394429,206,"Burlington, VT",msa,VT,2017-07-31,1816.663548203819,44.4876,-73.2316,17.0
394900,312,"Napa, CA",msa,CA,2017-07-31,2152.5613808586368,38.2975,-122.301,8.0
753881,456,"Glenwood Springs, CO",msa,CO,2017-07-31,2387.806543309338,39.5455,-107.3347,5.0
394913,1,"New York, NY",msa,NY,2017-08-31,2514.249058408003,40.6943,-73.9249,3.0
753899,2,"Los Angeles, CA",msa,CA,2017-08-31,2148.180120162846,34.1141,-118.4068,9.0
395209,6,"Washington, DC",msa,VA,2017-08-31,1840.3584852468343,38.9047,-77.0163,15.0
394404,10,"Boston, MA",msa,MA,2017-08-31,2191.692637878703,42.3188,-71.0852,6.0
395057,12,"San Francisco, CA",msa,CA,2017-08-31,2693.606226641624,37.7558,-122.4449,2.0
395056,17,"San Diego, CA",msa,CA,2017-08-31,1963.267690358547,32.8313,-117.1222,13.0
395059,36,"San Jose, CA",msa,CA,2017-08-31,2857.621284816414,37.3012,-121.848,1.0
753924,55,"Urban Honolulu, HI",msa,HI,2017-08-31,2022.005081192064,,,11.0
394415,60,"Bridgeport, CT",msa,CT,2017-08-31,1849.5611071624355,41.1918,-73.1954,14.0
394952,71,"Oxnard, CA",msa,CA,2017-08-31,2095.475773905995,34.1964,-119.1815,10.0
395068,112,"Santa Rosa, CA",msa,CA,2017-08-31,2010.198460051292,38.4458,-122.7067,12.0
753917,124,"Santa Maria, CA",msa,CA,2017-08-31,2151.4767797252293,34.9333,-120.4431,8.0
395050,125,"Salinas, CA",msa,CA,2017-08-31,1781.8214270240503,36.6883,-121.6317,20.0
394901,147,"Naples, FL",msa,FL,2017-08-31,1832.65154923359,26.1504,-81.7936,16.0
394405,156,"Boulder, CO",msa,CO,2017-08-31,1787.91908711478,40.0248,-105.2524,18.0
395061,175,"San Luis Obispo, CA",msa,CA,2017-08-31,1783.1690638159982,35.2669,-120.669,19.0
395065,183,"Santa Cruz, CA",msa,CA,2017-08-31,2411.5958093021063,36.9789,-122.0346,5.0
394429,206,"Burlington, VT",msa,VT,2017-08-31,1831.3426488039977,44.4876,-73.2316,17.0
394900,312,"Napa, CA",msa,CA,2017-08-31,2162.825357334074,38.2975,-122.301,7.0
753881,456,"Glenwood Springs, CO",msa,CO,2017-08-31,2428.385618310459,39.5455,-107.3347,4.0
394913,1,"New York, NY",msa,NY,2017-09-30,2512.035248659378,40.6943,-73.9249,3.0
753899,2,"Los Angeles, CA",msa,CA,2017-09-30,2153.5069942244554,34.1141,-118.4068,9.0
395209,6,"Washington, DC",msa,VA,2017-09-30,1837.9903514712205,38.9047,-77.0163,15.0
394404,10,"Boston, MA",msa,MA,2017-09-30,2174.042745323462,42.3188,-71.0852,6.0
395057,12,"San Francisco, CA",msa,CA,2017-09-30,2695.62452883439,37.7558,-122.4449,2.0
395056,17,"San Diego, CA",msa,CA,2017-09-30,1966.90041994788,32.8313,-117.1222,13.0
395059,36,"San Jose, CA",msa,CA,2017-09-30,2849.584463439135,37.3012,-121.848,1.0
753924,55,"Urban Honolulu, HI",msa,HI,2017-09-30,2025.209705118354,,,11.0
394415,60,"Bridgeport, CT",msa,CT,2017-09-30,1839.8274561603,41.1918,-73.1954,14.0
394952,71,"Oxnard, CA",msa,CA,2017-09-30,2111.171446823168,34.1964,-119.1815,10.0
395068,112,"Santa Rosa, CA",msa,CA,2017-09-30,2010.4726659003825,38.4458,-122.7067,12.0
753917,124,"Santa Maria, CA",msa,CA,2017-09-30,2169.8680636625777,34.9333,-120.4431,7.0
395050,125,"Salinas, CA",msa,CA,2017-09-30,1782.0720043987824,36.6883,-121.6317,19.0
394901,147,"Naples, FL",msa,FL,2017-09-30,1816.384522580418,26.1504,-81.7936,17.0
394405,156,"Boulder, CO",msa,CO,2017-09-30,1780.747873101936,40.0248,-105.2524,20.0
395061,175,"San Luis Obispo, CA",msa,CA,2017-09-30,1805.8912098288224,35.2669,-120.669,18.0
395065,183,"Santa Cruz, CA",msa,CA,2017-09-30,2416.763382397393,36.9789,-122.0346,5.0
394429,206,"Burlington, VT",msa,VT,2017-09-30,1827.3656029478184,44.4876,-73.2316,16.0
394900,312,"Napa, CA",msa,CA,2017-09-30,2164.236155526233,38.2975,-122.301,8.0
753881,456,"Glenwood Springs, CO",msa,CO,2017-09-30,2420.387342228482,39.5455,-107.3347,4.0
394913,1,"New York, NY",msa,NY,2017-10-31,2498.392916399936,40.6943,-73.9249,3.0
753899,2,"Los Angeles, CA",msa,CA,2017-10-31,2155.1566972064284,34.1141,-118.4068,8.0
395209,6,"Washington, DC",msa,VA,2017-10-31,1832.8423638815225,38.9047,-77.0163,15.0
394404,10,"Boston, MA",msa,MA,2017-10-31,2152.4172131678806,42.3188,-71.0852,9.0
395057,12,"San Francisco, CA",msa,CA,2017-10-31,2693.23234281494,37.7558,-122.4449,2.0
395056,17,"San Diego, CA",msa,CA,2017-10-31,1967.0186816617893,32.8313,-117.1222,13.0
395059,36,"San Jose, CA",msa,CA,2017-10-31,2838.340116268694,37.3012,-121.848,1.0
753924,55,"Urban Honolulu, HI",msa,HI,2017-10-31,2028.9164032866493,,,12.0
394415,60,"Bridgeport, CT",msa,CT,2017-10-31,1837.145862306368,41.1918,-73.1954,14.0
394952,71,"Oxnard, CA",msa,CA,2017-10-31,2110.132438604923,34.1964,-119.1815,10.0
395068,112,"Santa Rosa, CA",msa,CA,2017-10-31,2030.9777474212287,38.4458,-122.7067,11.0
753917,124,"Santa Maria, CA",msa,CA,2017-10-31,2180.8008695340623,34.9333,-120.4431,7.0
395050,125,"Salinas, CA",msa,CA,2017-10-31,1799.5440581653406,36.6883,-121.6317,19.0
394901,147,"Naples, FL",msa,FL,2017-10-31,1821.4843914540168,26.1504,-81.7936,17.0
394405,156,"Boulder, CO",msa,CO,2017-10-31,1776.4009477967809,40.0248,-105.2524,20.0
395061,175,"San Luis Obispo, CA",msa,CA,2017-10-31,1832.740795691468,35.2669,-120.669,16.0
395065,183,"Santa Cruz, CA",msa,CA,2017-10-31,2432.5289596852904,36.9789,-122.0346,4.0
394429,206,"Burlington, VT",msa,VT,2017-10-31,1803.642391084114,44.4876,-73.2316,18.0
394900,312,"Napa, CA",msa,CA,2017-10-31,2191.6857430775326,38.2975,-122.301,6.0
394744,442,"Key West, FL",msa,FL,2017-10-31,2352.1690650451737,24.5642,-81.7775,5.0
394913,1,"New York, NY",msa,NY,2017-11-30,2482.573646291811,40.6943,-73.9249,4.0
753899,2,"Los Angeles, CA",msa,CA,2017-11-30,2160.430040164308,34.1141,-118.4068,9.0
395209,6,"Washington, DC",msa,VA,2017-11-30,1827.1905419827983,38.9047,-77.0163,18.0
394404,10,"Boston, MA",msa,MA,2017-11-30,2149.469688076081,42.3188,-71.0852,10.0
395057,12,"San Francisco, CA",msa,CA,2017-11-30,2682.373579136836,37.7558,-122.4449,2.0
395056,17,"San Diego, CA",msa,CA,2017-11-30,1966.995351198489,32.8313,-117.1222,14.0
395059,36,"San Jose, CA",msa,CA,2017-11-30,2829.97969462182,37.3012,-121.848,1.0
753924,55,"Urban Honolulu, HI",msa,HI,2017-11-30,2029.698511711634,,,13.0
394415,60,"Bridgeport, CT",msa,CT,2017-11-30,1829.9542195497943,41.1918,-73.1954,17.0
394952,71,"Oxnard, CA",msa,CA,2017-11-30,2100.749335234232,34.1964,-119.1815,11.0
395068,112,"Santa Rosa, CA",msa,CA,2017-11-30,2067.0916010107167,38.4458,-122.7067,12.0
753917,124,"Santa Maria, CA",msa,CA,2017-11-30,2187.990377934757,34.9333,-120.4431,8.0
395050,125,"Salinas, CA",msa,CA,2017-11-30,1805.989662123308,36.6883,-121.6317,19.0
394901,147,"Naples, FL",msa,FL,2017-11-30,1851.4446303199256,26.1504,-81.7936,15.0
395061,175,"San Luis Obispo, CA",msa,CA,2017-11-30,1844.097618202573,35.2669,-120.669,16.0
395065,183,"Santa Cruz, CA",msa,CA,2017-11-30,2431.8530981671493,36.9789,-122.0346,5.0
394429,206,"Burlington, VT",msa,VT,2017-11-30,1789.8414738046222,44.4876,-73.2316,20.0
394900,312,"Napa, CA",msa,CA,2017-11-30,2222.742699838783,38.2975,-122.301,7.0
394744,442,"Key West, FL",msa,FL,2017-11-30,2342.729641663949,24.5642,-81.7775,6.0
753881,456,"Glenwood Springs, CO",msa,CO,2017-11-30,2490.179349058982,39.5455,-107.3347,3.0
394913,1,"New York, NY",msa,NY,2017-12-31,2469.185090628686,40.6943,-73.9249,4.0
753899,2,"Los Angeles, CA",msa,CA,2017-12-31,2164.3842775427697,34.1141,-118.4068,8.0
395209,6,"Washington, DC",msa,VA,2017-12-31,1823.0182821306896,38.9047,-77.0163,18.0
394404,10,"Boston, MA",msa,MA,2017-12-31,2164.381995773573,42.3188,-71.0852,9.0
395057,12,"San Francisco, CA",msa,CA,2017-12-31,2680.078227766535,37.7558,-122.4449,2.0
395056,17,"San Diego, CA",msa,CA,2017-12-31,1968.8661542622349,32.8313,-117.1222,14.0
395059,36,"San Jose, CA",msa,CA,2017-12-31,2822.01130548008,37.3012,-121.848,1.0
753924,55,"Urban Honolulu, HI",msa,HI,2017-12-31,2039.3778699838024,,,13.0
394415,60,"Bridgeport, CT",msa,CT,2017-12-31,1842.092786281475,41.1918,-73.1954,16.0
394952,71,"Oxnard, CA",msa,CA,2017-12-31,2117.2136538071936,34.1964,-119.1815,11.0
395068,112,"Santa Rosa, CA",msa,CA,2017-12-31,2091.813614192071,38.4458,-122.7067,12.0
753917,124,"Santa Maria, CA",msa,CA,2017-12-31,2162.624988197684,34.9333,-120.4431,10.0
395050,125,"Salinas, CA",msa,CA,2017-12-31,1806.676448268108,36.6883,-121.6317,19.0
394901,147,"Naples, FL",msa,FL,2017-12-31,1896.9997349313264,26.1504,-81.7936,15.0
394405,156,"Boulder, CO",msa,CO,2017-12-31,1794.1070972424495,40.0248,-105.2524,20.0
395061,175,"San Luis Obispo, CA",msa,CA,2017-12-31,1837.970358808191,35.2669,-120.669,17.0
395065,183,"Santa Cruz, CA",msa,CA,2017-12-31,2464.198969052853,36.9789,-122.0346,5.0
394900,312,"Napa, CA",msa,CA,2017-12-31,2270.104107428217,38.2975,-122.301,7.0
394744,442,"Key West, FL",msa,FL,2017-12-31,2355.4292807617785,24.5642,-81.7775,6.0
753881,456,"Glenwood Springs, CO",msa,CO,2017-12-31,2491.075978724853,39.5455,-107.3347,3.0
394913,1,"New York, NY",msa,NY,2018-01-31,2467.391235852071,40.6943,-73.9249,3.0
753899,2,"Los Angeles, CA",msa,CA,2018-01-31,2175.573789150217,34.1141,-118.4068,9.0
395209,6,"Washington, DC",msa,VA,2018-01-31,1825.838068522968,38.9047,-77.0163,18.0
394404,10,"Boston, MA",msa,MA,2018-01-31,2191.704324198799,42.3188,-71.0852,8.0
395057,12,"San Francisco, CA",msa,CA,2018-01-31,2686.400120257509,37.7558,-122.4449,2.0
395056,17,"San Diego, CA",msa,CA,2018-01-31,1979.260072805443,32.8313,-117.1222,14.0
395059,36,"San Jose, CA",msa,CA,2018-01-31,2831.005742485991,37.3012,-121.848,1.0
753924,55,"Urban Honolulu, HI",msa,HI,2018-01-31,2038.4541142548453,,,13.0
394415,60,"Bridgeport, CT",msa,CT,2018-01-31,1845.317335476268,41.1918,-73.1954,16.0
394952,71,"Oxnard, CA",msa,CA,2018-01-31,2129.143904554299,34.1964,-119.1815,11.0
395068,112,"Santa Rosa, CA",msa,CA,2018-01-31,2111.067677072463,38.4458,-122.7067,12.0
753917,124,"Santa Maria, CA",msa,CA,2018-01-31,2156.6540978871053,34.9333,-120.4431,10.0
395050,125,"Salinas, CA",msa,CA,2018-01-31,1804.6389463866856,36.6883,-121.6317,20.0
394901,147,"Naples, FL",msa,FL,2018-01-31,1906.5937389993337,26.1504,-81.7936,15.0
395061,175,"San Luis Obispo, CA",msa,CA,2018-01-31,1841.459490311396,35.2669,-120.669,17.0
395065,183,"Santa Cruz, CA",msa,CA,2018-01-31,2466.399719951384,36.9789,-122.0346,4.0
394429,206,"Burlington, VT",msa,VT,2018-01-31,1813.2414821445068,44.4876,-73.2316,19.0
394900,312,"Napa, CA",msa,CA,2018-01-31,2268.22569506174,38.2975,-122.301,7.0
394744,442,"Key West, FL",msa,FL,2018-01-31,2362.9772872043704,24.5642,-81.7775,6.0
753881,456,"Glenwood Springs, CO",msa,CO,2018-01-31,2436.13964138147,39.5455,-107.3347,5.0
394913,1,"New York, NY",msa,NY,2018-02-28,2474.5619556281176,40.6943,-73.9249,4.0
753899,2,"Los Angeles, CA",msa,CA,2018-02-28,2187.2759965277783,34.1141,-118.4068,9.0
395209,6,"Washington, DC",msa,VA,2018-02-28,1832.493301069287,38.9047,-77.0163,19.0
394404,10,"Boston, MA",msa,MA,2018-02-28,2214.6882443990185,42.3188,-71.0852,8.0
395057,12,"San Francisco, CA",msa,CA,2018-02-28,2703.282436315097,37.7558,-122.4449,2.0
395056,17,"San Diego, CA",msa,CA,2018-02-28,1992.009948147148,32.8313,-117.1222,14.0
395059,36,"San Jose, CA",msa,CA,2018-02-28,2854.146404128869,37.3012,-121.848,1.0
753924,55,"Urban Honolulu, HI",msa,HI,2018-02-28,2043.4825430787569,,,13.0
394415,60,"Bridgeport, CT",msa,CT,2018-02-28,1870.593913691749,41.1918,-73.1954,16.0
394952,71,"Oxnard, CA",msa,CA,2018-02-28,2157.5648543764046,34.1964,-119.1815,11.0
395068,112,"Santa Rosa, CA",msa,CA,2018-02-28,2110.075605655533,38.4458,-122.7067,12.0
753917,124,"Santa Maria, CA",msa,CA,2018-02-28,2178.54740075018,34.9333,-120.4431,10.0
395050,125,"Salinas, CA",msa,CA,2018-02-28,1817.0433367997944,36.6883,-121.6317,20.0
394901,147,"Naples, FL",msa,FL,2018-02-28,1909.392540606937,26.1504,-81.7936,15.0
395061,175,"San Luis Obispo, CA",msa,CA,2018-02-28,1846.6922331749288,35.2669,-120.669,17.0
395065,183,"Santa Cruz, CA",msa,CA,2018-02-28,2483.0442809904766,36.9789,-122.0346,3.0
394429,206,"Burlington, VT",msa,VT,2018-02-28,1838.9893974838285,44.4876,-73.2316,18.0
394900,312,"Napa, CA",msa,CA,2018-02-28,2258.0130031508115,38.2975,-122.301,7.0
394744,442,"Key West, FL",msa,FL,2018-02-28,2374.893104747598,24.5642,-81.7775,6.0
753881,456,"Glenwood Springs, CO",msa,CO,2018-02-28,2468.6844263205376,39.5455,-107.3347,5.0
394913,1,"New York, NY",msa,NY,2018-03-31,2487.378906462992,40.6943,-73.9249,4.0
753899,2,"Los Angeles, CA",msa,CA,2018-03-31,2199.21202983171,34.1141,-118.4068,10.0
395209,6,"Washington, DC",msa,VA,2018-03-31,1845.275108063564,38.9047,-77.0163,18.0
394404,10,"Boston, MA",msa,MA,2018-03-31,2233.4766670819818,42.3188,-71.0852,7.0
395057,12,"San Francisco, CA",msa,CA,2018-03-31,2713.0339392557494,37.7558,-122.4449,2.0
395056,17,"San Diego, CA",msa,CA,2018-03-31,2006.7227644790792,32.8313,-117.1222,14.0
395059,36,"San Jose, CA",msa,CA,2018-03-31,2879.2700172528303,37.3012,-121.848,1.0
753924,55,"Urban Honolulu, HI",msa,HI,2018-03-31,2044.611466206516,,,13.0
394415,60,"Bridgeport, CT",msa,CT,2018-03-31,1878.745790660312,41.1918,-73.1954,16.0
394952,71,"Oxnard, CA",msa,CA,2018-03-31,2155.1648738069453,34.1964,-119.1815,11.0
395068,112,"Santa Rosa, CA",msa,CA,2018-03-31,2134.000002902955,38.4458,-122.7067,12.0
753917,124,"Santa Maria, CA",msa,CA,2018-03-31,2207.7334965595305,34.9333,-120.4431,9.0
395050,125,"Salinas, CA",msa,CA,2018-03-31,1840.842686104823,36.6883,-121.6317,19.0
394901,147,"Naples, FL",msa,FL,2018-03-31,1907.485746864,26.1504,-81.7936,15.0
395061,175,"San Luis Obispo, CA",msa,CA,2018-03-31,1840.264799568838,35.2669,-120.669,20.0
395065,183,"Santa Cruz, CA",msa,CA,2018-03-31,2480.056459822057,36.9789,-122.0346,5.0
394429,206,"Burlington, VT",msa,VT,2018-03-31,1863.340985516407,44.4876,-73.2316,17.0
394900,312,"Napa, CA",msa,CA,2018-03-31,2229.396791279373,38.2975,-122.301,8.0
394744,442,"Key West, FL",msa,FL,2018-03-31,2361.938856752126,24.5642,-81.7775,6.0
753881,456,"Glenwood Springs, CO",msa,CO,2018-03-31,2487.842303295041,39.5455,-107.3347,3.0
394913,1,"New York, NY",msa,NY,2018-04-30,2507.3156816960263,40.6943,-73.9249,5.0
753899,2,"Los Angeles, CA",msa,CA,2018-04-30,2208.343838051269,34.1141,-118.4068,10.0
395209,6,"Washington, DC",msa,VA,2018-04-30,1856.967908092972,38.9047,-77.0163,19.0
394404,10,"Boston, MA",msa,MA,2018-04-30,2248.159639302981,42.3188,-71.0852,8.0
395057,12,"San Francisco, CA",msa,CA,2018-04-30,2727.078568116914,37.7558,-122.4449,2.0
395056,17,"San Diego, CA",msa,CA,2018-04-30,2017.4775512432243,32.8313,-117.1222,14.0
395059,36,"San Jose, CA",msa,CA,2018-04-30,2903.649596703005,37.3012,-121.848,1.0
753924,55,"Urban Honolulu, HI",msa,HI,2018-04-30,2049.991929472573,,,13.0
394415,60,"Bridgeport, CT",msa,CT,2018-04-30,1892.5705766292144,41.1918,-73.1954,16.0
394952,71,"Oxnard, CA",msa,CA,2018-04-30,2162.4865305669737,34.1964,-119.1815,11.0
395068,112,"Santa Rosa, CA",msa,CA,2018-04-30,2134.7627997724308,38.4458,-122.7067,12.0
753917,124,"Santa Maria, CA",msa,CA,2018-04-30,2229.8851193352352,34.9333,-120.4431,9.0
395050,125,"Salinas, CA",msa,CA,2018-04-30,1862.626309881756,36.6883,-121.6317,18.0
394901,147,"Naples, FL",msa,FL,2018-04-30,1909.968632774206,26.1504,-81.7936,15.0
395061,175,"San Luis Obispo, CA",msa,CA,2018-04-30,1853.714633366031,35.2669,-120.669,20.0
395065,183,"Santa Cruz, CA",msa,CA,2018-04-30,2520.1693351697377,36.9789,-122.0346,4.0
394429,206,"Burlington, VT",msa,VT,2018-04-30,1871.0981098643963,44.4876,-73.2316,17.0
394900,312,"Napa, CA",msa,CA,2018-04-30,2259.431999409276,38.2975,-122.301,7.0
394744,442,"Key West, FL",msa,FL,2018-04-30,2394.7514458199894,24.5642,-81.7775,6.0
753881,456,"Glenwood Springs, CO",msa,CO,2018-04-30,2531.5200108870645,39.5455,-107.3347,3.0
394913,1,"New York, NY",msa,NY,2018-05-31,2525.795225286159,40.6943,-73.9249,4.0
753899,2,"Los Angeles, CA",msa,CA,2018-05-31,2216.1273425644367,34.1141,-118.4068,10.0
395209,6,"Washington, DC",msa,VA,2018-05-31,1868.4690401096743,38.9047,-77.0163,18.0
394404,10,"Boston, MA",msa,MA,2018-05-31,2262.512297985565,42.3188,-71.0852,8.0
395057,12,"San Francisco, CA",msa,CA,2018-05-31,2742.2244976544343,37.7558,-122.4449,2.0
395056,17,"San Diego, CA",msa,CA,2018-05-31,2033.7744288243848,32.8313,-117.1222,14.0
395059,36,"San Jose, CA",msa,CA,2018-05-31,2915.479532694732,37.3012,-121.848,1.0
753924,55,"Urban Honolulu, HI",msa,HI,2018-05-31,2052.370477343352,,,13.0
394415,60,"Bridgeport, CT",msa,CT,2018-05-31,1899.3259993667243,41.1918,-73.1954,16.0
394952,71,"Oxnard, CA",msa,CA,2018-05-31,2161.7645506302943,34.1964,-119.1815,11.0
395068,112,"Santa Rosa, CA",msa,CA,2018-05-31,2145.1196300421534,38.4458,-122.7067,12.0
753917,124,"Santa Maria, CA",msa,CA,2018-05-31,2242.7923329288824,34.9333,-120.4431,9.0
395050,125,"Salinas, CA",msa,CA,2018-05-31,1876.833396307892,36.6883,-121.6317,17.0
394901,147,"Naples, FL",msa,FL,2018-05-31,1905.944184283468,26.1504,-81.7936,15.0
395061,175,"San Luis Obispo, CA",msa,CA,2018-05-31,1852.936851807318,35.2669,-120.669,20.0
395065,183,"Santa Cruz, CA",msa,CA,2018-05-31,2539.93552885236,36.9789,-122.0346,3.0
394429,206,"Burlington, VT",msa,VT,2018-05-31,1855.6126791396043,44.4876,-73.2316,19.0
394900,312,"Napa, CA",msa,CA,2018-05-31,2284.2893207545635,38.2975,-122.301,7.0
394744,442,"Key West, FL",msa,FL,2018-05-31,2420.741638735056,24.5642,-81.7775,6.0
753881,456,"Glenwood Springs, CO",msa,CO,2018-05-31,2521.6085762787097,39.5455,-107.3347,5.0
394913,1,"New York, NY",msa,NY,2018-06-30,2543.7575970592675,40.6943,-73.9249,4.0
753899,2,"Los Angeles, CA",msa,CA,2018-06-30,2227.7909742276074,34.1141,-118.4068,10.0
395209,6,"Washington, DC",msa,VA,2018-06-30,1876.8584152406945,38.9047,-77.0163,18.0
394404,10,"Boston, MA",msa,MA,2018-06-30,2269.846362001382,42.3188,-71.0852,8.0
395057,12,"San Francisco, CA",msa,CA,2018-06-30,2761.561823838572,37.7558,-122.4449,2.0
395056,17,"San Diego, CA",msa,CA,2018-06-30,2044.862121261552,32.8313,-117.1222,14.0
395059,36,"San Jose, CA",msa,CA,2018-06-30,2937.422535209711,37.3012,-121.848,1.0
753924,55,"Urban Honolulu, HI",msa,HI,2018-06-30,2058.790362470047,,,13.0
394415,60,"Bridgeport, CT",msa,CT,2018-06-30,1914.5672294927167,41.1918,-73.1954,15.0
394952,71,"Oxnard, CA",msa,CA,2018-06-30,2170.8490643138284,34.1964,-119.1815,11.0
395068,112,"Santa Rosa, CA",msa,CA,2018-06-30,2148.158367067444,38.4458,-122.7067,12.0
753917,124,"Santa Maria, CA",msa,CA,2018-06-30,2264.6436296520487,34.9333,-120.4431,9.0
395050,125,"Salinas, CA",msa,CA,2018-06-30,1892.9470268750488,36.6883,-121.6317,17.0
394901,147,"Naples, FL",msa,FL,2018-06-30,1903.548204338921,26.1504,-81.7936,16.0
395061,175,"San Luis Obispo, CA",msa,CA,2018-06-30,1867.1092045762232,35.2669,-120.669,19.0
395065,183,"Santa Cruz, CA",msa,CA,2018-06-30,2565.614522447201,36.9789,-122.0346,3.0
394429,206,"Burlington, VT",msa,VT,2018-06-30,1860.9738029763023,44.4876,-73.2316,20.0
394900,312,"Napa, CA",msa,CA,2018-06-30,2323.1336236425323,38.2975,-122.301,7.0
394744,442,"Key West, FL",msa,FL,2018-06-30,2453.248377603525,24.5642,-81.7775,6.0
753881,456,"Glenwood Springs, CO",msa,CO,2018-06-30,2535.1655077447344,39.5455,-107.3347,5.0
394913,1,"New York, NY",msa,NY,2018-07-31,2556.1506293377447,40.6943,-73.9249,5.0
753899,2,"Los Angeles, CA",msa,CA,2018-07-31,2238.0319471347334,34.1141,-118.4068,10.0
395209,6,"Washington, DC",msa,VA,2018-07-31,1882.675628631192,38.9047,-77.0163,18.0
394404,10,"Boston, MA",msa,MA,2018-07-31,2273.7212853197098,42.3188,-71.0852,9.0
395057,12,"San Francisco, CA",msa,CA,2018-07-31,2777.9838775552275,37.7558,-122.4449,2.0
