date,name,total,total_ytd,multi_total,multi_total_ytd,pop_2023,lat,lng,zori,total_per_capita,total_ytd_per_capita,multi_total_per_capita,multi_total_ytd_per_capita,zori_yoy
2020-12-01,"Urban Honolulu, HI",263.0,1821.0,268.0,1848.0,989408,,,2171.550909,0.26581551796629904,1.8404945179339565,0.27086904492383324,1.8677835635046411,0.0036174085018489954
2020-12-01,"Tucson, AZ",481.0,4958.0,487.0,5002.0,1063162,32.1541,-110.8787,1215.621382,0.45242399559051205,4.66344733916374,0.4580675381550507,4.704833317970356,0.08717956682625139
2020-12-01,"Raleigh, NC",1278.0,16958.0,1284.0,17036.0,1509231,35.8324,-78.6429,1385.921149,0.8467888613472689,11.23618584563927,0.8507643959075848,11.287867794923375,0.032822750714405435
2020-12-01,"Memphis, TN",353.0,4758.0,353.0,4787.0,1335674,35.1087,-89.9663,1174.355364,0.26428604584651644,3.5622464763108366,0.26428604584651644,3.583958361097094,0.1115057735469056
2020-12-01,"Miami, FL",2163.0,21834.0,2199.0,22179.0,6183199,25.784,-80.2101,1851.440845,0.3498189205943396,3.531181836457148,0.3556411495085311,3.5869781968848162,0.03026590118304262
2020-12-01,"Milwaukee, WI",118.0,2651.0,118.0,2692.0,1560424,43.0642,-87.9675,1075.736693,0.07562047238442886,1.698897222806109,0.07562047238442886,1.7251721327023937,0.029876989511204766
2020-12-01,"Minneapolis, MN",2411.0,21408.0,2423.0,21573.0,3712020,44.9635,-93.2678,1436.566225,0.6495115866832614,5.767210305978955,0.6527443278861644,5.811660497518871,0.006352372876927692
2020-12-01,"Louisville, KY",445.0,4458.0,450.0,4490.0,1365557,38.1663,-85.6485,1050.653158,0.3258743501735922,3.264601917019941,0.32953585972610444,3.2880355781560198,0.05038163539763141
2020-12-01,"Las Vegas, NV",1555.0,14100.0,1567.0,14268.0,2336573,36.2333,-115.2654,1389.207957,0.6655045658748946,6.034478700216086,0.67064029242827,6.106378871963341,0.06920411635254542
2020-12-01,"Los Angeles, CA",3684.0,27074.0,3745.0,27502.0,12799100,34.1141,-118.4068,2348.36137,0.28783273823940747,2.115304982381574,0.29259869834597746,2.148744833621114,-0.006841448259836791
2020-12-01,"Philadelphia, PA",1540.0,16082.0,1570.0,16431.0,6246160,40.0077,-75.1339,1490.404644,0.24655148123006776,2.5747018968454216,0.25135443216312103,2.630576226033275,0.0268540937973889
2020-12-01,"Phoenix, AZ",5262.0,46618.0,5328.0,47065.0,5070110,33.5722,-112.0892,1438.482626,1.0378473050880552,9.194672304940129,1.0508647741370503,9.282836072590142,0.08844618578936925
2020-12-01,"Pittsburgh, PA",179.0,1958.0,180.0,1974.0,2422725,40.4397,-79.9763,1125.289967,0.07388374660764221,0.8081808707137624,0.07429650496857877,0.8147850044887472,0.022582272877451848
2020-12-01,"Portland, OR",1198.0,13174.0,1220.0,13358.0,2508050,45.5371,-122.65,1508.310792,0.4776619285899404,5.252686349953151,0.4864336835390044,5.32605011861805,0.012970959699087237
2020-12-01,"Providence, RI",198.0,2025.0,201.0,2045.0,1677803,41.823,-71.4187,1553.032065,0.11801147095338368,1.2069354983868785,0.11979952354358646,1.2188558489882304,0.08274300999118256
2020-12-01,"Nashville, TN",2112.0,25529.0,2120.0,25746.0,2102573,36.1715,-86.7842,1470.386945,1.0044835541976427,12.141790082912697,1.008288416145361,12.244996963244558,0.018772169079178003
2020-12-01,"New York, NY",5203.0,53708.0,5338.0,55006.0,19498249,40.6943,-73.9249,2426.983054,0.26684447408585255,2.754503750567551,0.2737681727215608,2.821073830783472,-0.09141497132014686
2020-12-01,"New Orleans, LA",387.0,4292.0,388.0,4303.0,962165,30.0687,-89.9288,1319.872963,0.40221791480671193,4.460773360078573,0.40325723758399024,4.4722059106286345,0.0345561036806008
2020-12-01,"Orlando, FL",1590.0,23974.0,1597.0,24160.0,2817933,28.4773,-81.337,1507.94331,0.564243365615861,8.507654369355127,0.5667274559047359,8.573660197030945,0.0168802225198299
2020-12-01,"Oklahoma City, OK",619.0,7464.0,619.0,7488.0,1477926,35.4676,-97.5136,1082.892686,0.4188301714700195,5.050320516724112,0.4188301714700195,5.066559489446697,0.04753708785659527
2021-01-01,"Grand Rapids, MI",172.0,172.0,175.0,175.0,1162950,42.9619,-85.6562,1205.117022,0.14789973773593018,0.14789973773593018,0.15047938432434757,0.15047938432434757,0.05575070178330477
2021-01-01,"Detroit, MI",590.0,590.0,602.0,602.0,4342304,42.3834,-83.1024,1161.526897,0.13587256903247677,0.13587256903247677,0.1386360789111034,0.1386360789111034,0.0771153959371571
2021-01-01,"Denver, CO",1784.0,1784.0,1811.0,1811.0,3005131,39.762,-104.8758,1609.421575,0.5936513250171125,0.5936513250171125,0.602635958299322,0.602635958299322,-0.0034652690168978095
2021-01-01,"Indianapolis, IN",785.0,785.0,788.0,788.0,2138468,39.7771,-86.1458,1181.105776,0.3670852217568839,0.3670852217568839,0.36848809521582737,0.36848809521582737,0.0779425301022445
2021-01-01,"Jacksonville, FL",1717.0,1717.0,1725.0,1725.0,1713240,30.3322,-81.6749,1327.105933,1.0021946720833041,1.0021946720833041,1.006864187154164,1.006864187154164,0.061879952216367995
2021-01-01,"Kansas City, MO",618.0,618.0,629.0,629.0,2221343,39.1238,-94.5541,1118.279823,0.27821007381570523,0.27821007381570523,0.28316203305837956,0.28316203305837956,0.04557798267035862
2021-01-01,"Hartford, CT",95.0,95.0,99.0,99.0,1151543,41.7661,-72.6834,1404.872544,0.08249800485088268,0.08249800485088268,0.08597160505513038,0.08597160505513038,0.05722022230310353
2021-01-01,"Houston, TX",5335.0,5335.0,5380.0,5380.0,7510253,29.786,-95.3885,1403.925477,0.710362220819991,0.710362220819991,0.7163540296179103,0.7163540296179103,0.009722864253576047
2021-01-01,"Baltimore, MD",449.0,449.0,451.0,451.0,2834316,39.3051,-76.6144,1528.218252,0.1584156459618476,0.1584156459618476,0.1591212835830585,0.1591212835830585,0.027472466966198317
2021-01-01,"Birmingham, AL",377.0,377.0,379.0,379.0,1184290,33.5279,-86.7971,1148.051548,0.3183341917942396,0.3183341917942396,0.32002296734752467,0.32002296734752467,0.055027396990410926
2021-01-01,"Boston, MA",1178.0,1178.0,1233.0,1233.0,4919179,42.3188,-71.0852,2214.710253,0.23947085479101288,0.23947085479101288,0.25065158230672235,0.25065158230672235,-0.06319927607698217
2021-01-01,"Austin, TX",4602.0,4602.0,4649.0,4649.0,2473275,30.3005,-97.7522,1443.570988,1.8606907844861569,1.8606907844861569,1.8796939280912959,1.8796939280912959,-0.0031770117679964516
2021-01-01,"Atlanta, GA",2726.0,2726.0,2734.0,2734.0,6307261,33.7628,-84.422,1488.114164,0.4322002847194686,0.4322002847194686,0.4334686641317047,0.4334686641317047,0.07190850469136634
2021-01-01,"Cleveland, OH",214.0,214.0,214.0,214.0,2063132,41.4764,-81.6805,1073.94225,0.10372579166044635,0.10372579166044635,0.10372579166044635,0.10372579166044635,0.06321808168119714
2021-01-01,"Columbus, OH",556.0,556.0,570.0,570.0,2180271,39.9862,-82.9855,1221.611365,0.2550141702568167,0.2550141702568167,0.26143539037119695,0.26143539037119695,0.044058556949412964
2021-01-01,"Dallas, TX",7059.0,7059.0,7101.0,7101.0,8100037,32.7935,-96.7667,1416.363171,0.8714775006583303,0.8714775006583303,0.87666266215821,0.87666266215821,0.02866666708451593
2021-01-01,"Cincinnati, OH",469.0,469.0,475.0,475.0,2271479,39.1413,-84.506,1147.234252,0.20647340345211204,0.20647340345211204,0.20911485424254417,0.20911485424254417,0.05361113175401955
2021-01-01,"Chicago, IL",945.0,945.0,964.0,964.0,9262825,41.8375,-87.6866,1550.313943,0.10202071182387662,0.10202071182387662,0.1040719219028752,0.1040719219028752,-0.027107950725508423
2021-01-01,"Buffalo, NY",102.0,102.0,103.0,103.0,1155604,42.9018,-78.8487,1021.193721,0.08826553040660988,0.08826553040660988,0.08913087874392958,0.08913087874392958,0.06291537013309845
2021-01-01,"Charlotte, NC",1990.0,1990.0,2014.0,2014.0,2805115,35.2083,-80.8303,1382.7044,0.7094183304427805,0.7094183304427805,0.7179741294028943,0.7179741294028943,0.045092225603476255
2021-01-01,"Seattle, WA",2422.0,2422.0,2468.0,2468.0,4044837,47.6211,-122.3244,1748.61412,0.5987880352162522,0.5987880352162522,0.6101605577678408,0.6101605577678408,-0.04322569626529149
2021-01-01,"St. Louis, MO",450.0,450.0,453.0,453.0,2796999,38.6359,-90.2451,1080.819225,0.16088672180433386,0.16088672180433386,0.1619592999496961,0.1619592999496961,0.048910243615076565
2021-01-01,"Richmond, VA",529.0,529.0,533.0,533.0,1349732,37.5295,-77.4756,1242.475782,0.3919296571467521,0.3919296571467521,0.39489320842952524,0.39489320842952524,0.04978270101092108
2021-01-01,"Riverside, CA",991.0,991.0,1004.0,1004.0,4688053,33.9381,-117.3949,1955.467263,0.2113883951397307,0.2113883951397307,0.21416140133228018,0.21416140133228018,0.10591335430382243
2021-01-01,"Rochester, NY",110.0,110.0,114.0,114.0,1052087,43.168,-77.6162,1119.491285,0.10455409105900937,0.10455409105900937,0.10835605800660972,0.10835605800660972,0.061817247735938
2021-01-01,"Sacramento, CA",631.0,631.0,634.0,634.0,2420608,38.5677,-121.4685,1878.361638,0.26067830892073396,0.26067830892073396,0.2619176669663159,0.2619176669663159,0.0787398403455748
2021-01-01,"Salt Lake City, UT",946.0,946.0,959.0,959.0,1267864,40.7776,-111.9311,1292.179016,0.746136809626269,0.746136809626269,0.756390275297666,0.756390275297666,0.03727156338714499
2021-01-01,"San Antonio, TX",1901.0,1901.0,1924.0,1924.0,2703999,29.4632,-98.5238,1246.046272,0.7030328043760372,0.7030328043760372,0.711538724681481,0.711538724681481,0.028179679265681656
2021-01-01,"San Diego, CA",1026.0,1026.0,1041.0,1041.0,3269973,32.8313,-117.1222,2253.433608,0.31376405860231876,0.31376405860231876,0.3183512524415339,0.3183512524415339,0.033829980864722664
2021-01-01,"San Francisco, CA",1520.0,1520.0,1546.0,1546.0,4566961,37.7558,-122.4449,2627.9778,0.33282526388992595,0.33282526388992595,0.33851832761435885,0.33851832761435885,-0.08868811132064758
2021-01-01,"San Jose, CA",320.0,320.0,327.0,327.0,1945767,37.3012,-121.848,2803.011847,0.1644595678722067,0.1644595678722067,0.16805712091941122,0.16805712091941122,-0.08177030601924262
2021-01-01,"Washington, DC",2483.0,2483.0,2503.0,2503.0,6304975,38.9047,-77.0163,1902.194371,0.39381599451227006,0.39381599451227006,0.3969880927362916,0.3969880927362916,-0.03058310112323015
2021-01-01,"Virginia Beach, VA",669.0,669.0,677.0,677.0,1787169,36.7335,-76.0435,1329.488484,0.3743350516934884,0.3743350516934884,0.37881140507696814,0.37881140507696814,0.060340749492818535
2021-01-01,"Tampa, FL",2588.0,2588.0,2610.0,2610.0,3342963,27.9945,-82.4447,1479.399432,0.7741635190099322,0.7741635190099322,0.7807445071931696,0.7807445071931696,0.07259533173184463
2021-01-01,"Urban Honolulu, HI",213.0,213.0,217.0,217.0,989408,,,2182.755637,0.21528024839095702,0.21528024839095702,0.2193230699569844,0.2193230699569844,0.007287631395175298
2021-01-01,"Tucson, AZ",509.0,509.0,514.0,514.0,1063162,32.1541,-110.8787,1217.223454,0.4787605275583589,0.4787605275583589,0.48346347969547443,0.48346347969547443,0.080899681431293
2021-01-01,"Raleigh, NC",1185.0,1185.0,1190.0,1190.0,1509231,35.8324,-78.6429,1387.664381,0.7851680756623738,0.7851680756623738,0.7884810211293035,0.7884810211293035,0.02587750727817495
2021-01-01,"Memphis, TN",526.0,526.0,530.0,530.0,1335674,35.1087,-89.9663,1178.640098,0.393808668881778,0.393808668881778,0.39680341161091703,0.39680341161091703,0.10564082378294382
2021-01-01,"Miami, FL",1883.0,1883.0,1907.0,1907.0,6183199,25.784,-80.2101,1867.182114,0.30453491792840565,0.30453491792840565,0.3084164038712,0.3084164038712,0.03741086135272664
2021-01-01,"Milwaukee, WI",186.0,186.0,188.0,188.0,1560424,43.0642,-87.9675,1078.689347,0.11919837172460819,0.11919837172460819,0.12048007464637817,0.12048007464637817,0.029347990602081264
2021-01-01,"Minneapolis, MN",2127.0,2127.0,2141.0,2141.0,3712020,44.9635,-93.2678,1437.694757,0.573003378214557,0.573003378214557,0.5767749096179439,0.5767749096179439,0.00138265977912444
2021-01-01,"Louisville, KY",519.0,519.0,528.0,528.0,1365557,38.1663,-85.6485,1048.245693,0.38006469155077377,0.38006469155077377,0.38665540874529586,0.38665540874529586,0.045885231483409505
2021-01-01,"Las Vegas, NV",1529.0,1529.0,1537.0,1537.0,2336573,36.2333,-115.2654,1398.302282,0.6543771583425811,0.6543771583425811,0.6578009760448315,0.6578009760448315,0.07413999094706503
2021-01-01,"Los Angeles, CA",3139.0,3139.0,3186.0,3186.0,12799100,34.1141,-118.4068,2355.765018,0.24525161925447886,0.24525161925447886,0.24892375245134424,0.24892375245134424,-0.006732431125252458
2021-01-01,"Philadelphia, PA",2492.0,2492.0,2545.0,2545.0,6246160,40.0077,-75.1339,1494.737518,0.39896512417229146,0.39896512417229146,0.4074503374873522,0.4074503374873522,0.027628074218883025
2021-01-01,"Phoenix, AZ",4070.0,4070.0,4107.0,4107.0,5070110,33.5722,-112.0892,1450.501312,0.8027439246880245,0.8027439246880245,0.8100415967306429,0.8100415967306429,0.08908371140183835
2021-01-01,"Pittsburgh, PA",208.0,208.0,211.0,211.0,2422725,40.4397,-79.9763,1127.395938,0.08585373907480214,0.08585373907480214,0.08709201415761178,0.08709201415761178,0.020406005100658042
2021-01-01,"Portland, OR",887.0,887.0,896.0,896.0,2508050,45.5371,-122.65,1514.452123,0.3536612109008991,0.3536612109008991,0.3572496561073344,0.3572496561073344,0.016029410865418647
2021-01-01,"Providence, RI",166.0,166.0,169.0,169.0,1677803,41.823,-71.4187,1558.243567,0.09893890999122067,0.09893890999122067,0.10072696258142345,0.10072696258142345,0.0794625309173771
2021-01-01,"Nashville, TN",1580.0,1580.0,1602.0,1602.0,2102573,36.1715,-86.7842,1472.361185,0.7514602346743727,0.7514602346743727,0.7619236050305982,0.7619236050305982,0.013506396393445419
2021-01-01,"New Orleans, LA",460.0,460.0,462.0,462.0,962165,30.0687,-89.9288,1322.64201,0.4780884775480297,0.4780884775480297,0.48016712310258636,0.48016712310258636,0.03336946214495051
2021-01-01,"New York, NY",5506.0,5506.0,5613.0,5613.0,19498249,40.6943,-73.9249,2424.818346,0.2823843310237755,0.2823843310237755,0.28787200327578133,0.28787200327578133,-0.09204132221382233
2021-01-01,"Oklahoma City, OK",668.0,668.0,668.0,668.0,1477926,35.4676,-97.5136,1084.237218,0.4519847407786317,0.4519847407786317,0.4519847407786317,0.4519847407786317,0.04567653835983432
2021-01-01,"Orlando, FL",2005.0,2005.0,2029.0,2029.0,2817933,28.4773,-81.337,1515.476771,0.7115144327420133,0.7115144327420133,0.7200313137324414,0.7200313137324414,0.021247853245818238
2021-02-01,"Grand Rapids, MI",193.0,364.0,195.0,369.0,1162950,42.9619,-85.6562,1210.27369,0.16595726385485188,0.312997119394643,0.16767702824713013,0.3172965303753386,0.056598189557561795
2021-02-01,"Detroit, MI",631.0,1233.0,643.0,1254.0,4342304,42.3834,-83.1024,1170.55542,0.14531456111778446,0.2839506400288879,0.14807807099641113,0.2887867823164845,0.08369505393989263
2021-02-01,"Indianapolis, IN",799.0,1612.0,805.0,1621.0,2138468,39.7771,-86.1458,1189.70538,0.3736319645652869,0.7538106719389769,0.37643771148317395,0.7580192923158073,0.07297564014226832
2021-02-01,"Jacksonville, FL",1808.0,3529.0,1827.0,3556.0,1713240,30.3322,-81.6749,1337.083841,1.0553104060143355,2.0598398356330696,1.0664005043076277,2.0755994489972216,0.06504768832353247
2021-02-01,"Kansas City, MO",1012.0,1635.0,1025.0,1659.0,2221343,39.1238,-94.5541,1125.893254,0.4555802503260415,0.7360412147065987,0.46143256579465664,0.7468454894178882,0.046407247047177025
2021-02-01,"Denver, CO",1612.0,3378.0,1636.0,3428.0,3005131,39.762,-104.8758,1620.199261,0.5364158833674805,1.1240774528631199,0.5444022240627779,1.1407156626449895,-0.0007862247055657745
2021-02-01,"Hartford, CT",80.0,174.0,84.0,182.0,1151543,41.7661,-72.6834,1411.281923,0.06947200408495384,0.1511016088847746,0.07294560428920153,0.15804880929326998,0.05620560044098921
2021-02-01,"Houston, TX",4325.0,9417.0,4346.0,9475.0,7510253,29.786,-95.3885,1404.437809,0.5758794011333572,1.2538858544445841,0.5786755785723864,1.2616086302285687,0.005178447043541201
2021-02-01,"Baltimore, MD",474.0,956.0,476.0,960.0,2834316,39.3051,-76.6144,1537.523884,0.16723611622698387,0.3372947829388114,0.16794175384819476,0.3387060581812331,0.03116304511075363
2021-02-01,"Birmingham, AL",331.0,690.0,332.0,693.0,1184290,33.5279,-86.7971,1149.36341,0.2794923540686825,0.5826275658833563,0.28033674184532503,0.5851607292132839,0.054731014294474356
2021-02-01,"Boston, MA",955.0,2095.0,1001.0,2193.0,4919179,42.3188,-71.0852,2244.807437,0.19413808686368192,0.4258840753711138,0.20348924078591163,0.4458060989445597,-0.06084012479999379
2021-02-01,"Austin, TX",4507.0,9070.0,4532.0,9142.0,2473275,30.3005,-97.7522,1457.776133,1.8222801750715145,3.66720239358745,1.832388230180631,3.696313592301705,0.001684355215733735
2021-02-01,"Atlanta, GA",2940.0,5721.0,2955.0,5750.0,6307261,33.7628,-84.422,1505.037323,0.46612943399678564,0.9070498271753777,0.4685076453947284,0.9116477025447338,0.07738688766226787
2021-02-01,"Cleveland, OH",226.0,439.0,227.0,440.0,2063132,41.4764,-81.6805,1083.043842,0.10954219119280784,0.21278328289222406,0.11002689115383794,0.21326798285325418,0.06191084350393905
2021-02-01,"Columbus, OH",1104.0,1653.0,1118.0,1681.0,2180271,39.9862,-82.9855,1226.095164,0.5063590718768447,0.7581626320764712,0.5127802919912249,0.7710050723052317,0.04243653971643169
2021-02-01,"Dallas, TX",5134.0,11636.0,5152.0,11682.0,8100037,32.7935,-96.7667,1426.037134,0.6338242652471835,1.4365366479190158,0.6360464773185603,1.4422156343236456,0.031024550047876076
2021-02-01,"Cincinnati, OH",1218.0,1684.0,1265.0,1736.0,2271479,39.1413,-84.506,1153.116693,0.5362145104577237,0.7413671885146198,0.5569058749827756,0.7642597620316982,0.053140760992917535
2021-02-01,"Chicago, IL",930.0,1869.0,941.0,1897.0,9262825,41.8375,-87.6866,1561.371722,0.10040133544571986,0.20177429671833377,0.10158887812303483,0.2047971326242264,-0.02732768135444219
2021-02-01,"Buffalo, NY",96.0,197.0,99.0,201.0,1155604,42.9018,-78.8487,1040.477824,0.08307344038269165,0.1704736224519818,0.08566948539465076,0.17393501580126064,0.06781315129292853
2021-02-01,"Charlotte, NC",2177.0,4359.0,2185.0,4393.0,2805115,35.2083,-80.8303,1387.612879,0.7760822640070014,1.5539469861306934,0.7789341969937061,1.5660677013241882,0.045930222273667054
2021-02-01,"Seattle, WA",2455.0,5169.0,2479.0,5246.0,4044837,47.6211,-122.3244,1760.943267,0.6069465840032615,1.2779254145469892,0.6128800740301773,1.296962028383344,-0.044191860463191235
2021-02-01,"St. Louis, MO",634.0,1083.0,642.0,1094.0,2796999,38.6359,-90.2451,1085.722139,0.2266715147198837,0.3872007104757635,0.2295317231075163,0.3911334970087583,0.04885360889633206
2021-02-01,"Richmond, VA",557.0,1063.0,558.0,1064.0,1349732,37.5295,-77.4756,1248.452949,0.4126745161261643,0.7875637533969707,0.4134154039468576,0.7883046412176639,0.04795788003781465
2021-02-01,"Riverside, CA",1061.0,2032.0,1073.0,2057.0,4688053,33.9381,-117.3949,1979.591927,0.2263199669457662,0.4334421987123439,0.22887966496965798,0.4387749029287851,0.11440068524370006
2021-02-01,"Rochester, NY",100.0,197.0,102.0,202.0,1052087,43.168,-77.6162,1128.080405,0.09504917369000852,0.1872468721693168,0.0969501571638087,0.19199933085381723,0.06397601601533465
2021-02-01,"Sacramento, CA",848.0,1480.0,849.0,1484.0,2420608,38.5677,-121.4685,1891.469991,0.3503252075511607,0.6114166358204219,0.350738326899688,0.6130691132145312,0.07942231797666466
2021-02-01,"Salt Lake City, UT",834.0,1780.0,843.0,1798.0,1267864,40.7776,-111.9311,1311.765177,0.6577992592265416,1.4039360688528109,0.6648978123836626,1.4181331751670525,0.04695309251635904
2021-02-01,"San Antonio, TX",1325.0,3239.0,1338.0,3275.0,2703999,29.4632,-98.5238,1249.426168,0.4900149741179638,1.1978554725796866,0.49482266820364945,1.2111690869708163,0.02535324675790429
2021-02-01,"San Diego, CA",748.0,1727.0,758.0,1750.0,3269973,32.8313,-117.1222,2264.341188,0.2287480661155306,0.5281389173549751,0.23180619534167407,0.5351726145751051,0.0362896192886637
