name,fips,lat,lng,pop_2023,date,zori,zori_1yc,zori_5yc
"Summit County, CO",8117,39.572383,-106.055673,30465,2025-02-28,3796.7878787878785,-0.027545352116602362,
"Lake County, MT",30047,47.608393,-114.123168,33338,2025-02-28,1675.0,,
"Kleberg County, TX",48273,27.491433,-97.856967,30069,2025-02-28,1537.5,,
"Caroline County, VA",51033,38.0087,-77.438652,32640,2025-02-28,2230.8333333333335,,
"Sheridan County, WY",56033,44.780986,-106.977846,32519,2025-02-28,1150.0,,
"Jefferson County, ID",16051,43.68709,-111.959043,34198,2025-02-28,1530.8333333333333,,
"Mecklenburg County, VA",51117,36.690417,-78.318472,30648,2025-02-28,1256.25,,
"Powhatan County, VA",51145,37.54288,-77.875784,32105,2025-02-28,1907.8333333333333,,
"Haralson County, GA",13143,33.760719,-85.184723,32038,2025-02-28,1171.25,,
"Glenn County, CA",6021,39.665777,-122.179287,28129,2025-02-28,1725.0,,
"Custer County, OK",40039,35.547694,-98.828737,28266,2025-02-28,900.0,,
"Elmore County, ID",16039,43.117658,-115.685056,29724,2025-02-28,1414.1666666666667,,
"Lincoln County, WI",55069,45.288548,-89.686454,28405,2025-02-28,895.0,,
"Winchester City, VA",51840,39.174971,-78.170677,27617,2025-02-28,1688.1944444444443,0.053392749672220186,
"Fredericksburg City, VA",51630,38.299101,-77.483494,28928,2025-02-28,2005.8213383838383,0.07415100264540353,0.4554827496065985
"Gillespie County, TX",48171,30.273641,-98.908076,27733,2025-02-28,2138.8888888888887,,
"Wasco County, OR",41065,45.541482,-121.204066,26333,2025-02-28,1573.75,,
"King George County, VA",51099,38.290179,-77.163647,28568,2025-02-28,1769.1666666666667,,
"Cass County, NE",31025,40.949471,-96.063719,27446,2025-02-28,1063.0,,
"Union County, OR",41061,45.341591,-118.018208,25944,2025-02-28,1308.3333333333333,,
"Dawson County, GA",13085,34.400246,-84.102212,31732,2025-02-28,2174.0833333333335,-0.0004409264404312552,
"Hart County, GA",13147,34.355547,-82.964995,27556,2025-02-28,1425.0,,
"Barton County, KS",20009,38.396456,-98.75829,24899,2025-02-28,800.0,,
"Adair County, MO",29001,40.195278,-92.581512,25122,2025-02-28,757.3333333333334,0.07481763173820655,
"Staunton City, VA",51790,38.157632,-79.07724,25915,2025-02-28,1197.5,,
"Churchill County, NV",32001,39.474469,-118.796052,25803,2025-02-28,1562.5,,
"Routt County, CO",8107,40.455504,-106.89741,25064,2025-02-28,2983.333333333333,,
"Milam County, TX",48331,30.744263,-97.008624,25951,2025-02-28,1200.0,,
"Teller County, CO",8119,38.944782,-105.139899,24617,2025-02-28,2117.511111111111,0.035587110894267804,
"Goochland County, VA",51075,37.70005,-77.83757,27197,2025-02-28,1825.15,0.03423529802843772,
"Jefferson County, OR",41031,44.591478,-121.190361,25454,2025-02-28,1522.5,,
"Aransas County, TX",48007,28.030687,-97.072506,25374,2025-02-28,1596.6666666666663,,
"Fairfax City, VA",51600,38.851844,-77.302407,25144,2025-02-28,2470.5185185185187,0.02174069370131848,0.2827345109723438
"Hood River County, OR",41027,45.658959,-121.565661,23745,2025-02-28,2297.5,,
"Teton County, WY",56039,43.491744,-110.785815,23232,2025-02-28,6408.333333333334,,
"Hopewell City, VA",51670,37.289394,-77.305511,22752,2025-02-28,1292.3611111111113,0.03467381603313413,
"Prince Edward County, VA",51147,37.257792,-78.422205,22049,2025-02-28,1116.6666666666667,,
"Henry County, MO",29083,38.394287,-93.73769,22485,2025-02-28,645.0,,
"Logan County, CO",8075,40.64034,-103.185977,20619,2025-02-28,975.0,,
"Stutsman County, ND",38093,46.917429,-98.73948,21392,2025-02-28,867.9166666666666,0.044710625727871545,
"Lampasas County, TX",48281,31.095229,-98.1132,23262,2025-02-28,1425.0,,
"Madison County, NC",37115,35.839031,-82.636142,22071,2025-02-28,1595.0,,
"Greene County, VA",51079,38.250643,-78.419667,21301,2025-02-28,1100.0,,
"Chaffee County, CO",8015,38.676811,-106.085131,20617,2025-02-28,2459.0,,
"Roosevelt County, NM",35041,34.168551,-103.347539,18787,2025-02-28,852.6388888888888,0.037905897778240716,
"Los Alamos County, NM",35028,35.869176,-106.272314,19444,2025-02-28,2733.3333333333335,,
"Westmoreland County, VA",51193,38.160791,-76.854228,19013,2025-02-28,1775.0,,
"Montour County, PA",42093,40.996765,-76.630209,17860,2025-02-28,1550.0,,
"Colonial Heights City, VA",51570,37.264114,-77.401819,18393,2025-02-28,1438.8888888888887,,
"Banks County, GA",13011,34.349158,-83.507471,19789,2025-02-28,1548.25,,
"Haywood County, TN",47075,35.586198,-89.267733,17328,2025-02-28,962.5,,
"Seward County, NE",31159,40.875087,-97.102308,17671,2025-02-28,1187.5,,
"Pitkin County, CO",8097,39.231757,-106.908716,16640,2025-02-28,28722.22222222222,0.09677009752525834,
"Long County, GA",13183,31.775868,-81.731661,19594,2025-02-28,1771.6666666666667,0.1342625090217786,
"Atchison County, KS",20005,39.555375,-95.179193,16016,2025-02-28,1025.0,,
"Radford City, VA",51750,37.128256,-80.559565,16971,2025-02-28,1283.3333333333333,,
"Jefferson County, IA",19101,41.012603,-91.965861,15440,2025-02-28,980.0,,
"Grand County, CO",8049,40.051143,-105.978501,15935,2025-02-28,3275.0,,
"Williamsburg City, VA",51830,37.275238,-76.710426,15847,2025-02-28,1992.75,,
"Manassas Park City, VA",51685,38.772165,-77.448688,16361,2025-02-28,2095.752380952381,0.11286807549016609,0.3733885755247397
"Carbon County, WY",56007,41.659869,-107.078124,14334,2025-02-28,855.0,,
"Las Animas County, CO",8071,37.192053,-104.501324,14348,2025-02-28,1200.0,,
"Falls Church City, VA",51610,38.883587,-77.174338,14685,2025-02-28,2497.4944444444445,0.054457702116293305,0.2528769086704805
"McKenzie County, ND",38053,47.815379,-103.249949,14252,2025-02-28,1542.0,,
"Archuleta County, CO",8007,37.240274,-107.089808,14189,2025-02-28,1637.5,,
"Blanco County, TX",48031,30.177148,-98.39208,13048,2025-02-28,1435.0,,
"Clear Creek County, CO",8019,39.713458,-105.532527,9147,2025-02-28,1725.0,,
"Lexington City, VA",51678,37.784392,-79.443722,7528,2025-02-28,847.5,,
