name,date,zori,lat,lng,pop_2023
"Columbus, OH",2015-08-01,904.7147892574912,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2015-08-01,935.5729335649196,39.7771,-86.1458,2138468.0
"Cleveland, OH",2015-08-01,854.2097828226663,41.4764,-81.6805,2063132.0
"San Jose, CA",2015-08-01,2655.602994918556,37.3012,-121.848,1945767.0
"Nashville, TN",2015-08-01,1212.789871321493,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2015-08-01,1100.397742884691,36.7335,-76.0435,1787169.0
"Providence, RI",2015-08-01,1086.5007636666182,41.823,-71.4187,1677803.0
"Jacksonville, FL",2015-08-01,1039.6049428820056,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2015-08-01,975.7109071439144,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2015-08-01,947.151308624453,35.4676,-97.5136,1477926.0
"Raleigh, NC",2015-08-01,1128.9735485875804,35.8324,-78.6429,1509231.0
"Memphis, TN",2015-08-01,887.1973403798617,35.1087,-89.9663,1335674.0
"Richmond, VA",2015-08-01,993.644193628401,37.5295,-77.4756,1349732.0
"Louisville, KY",2015-08-01,852.7716499291307,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2015-08-01,1004.5455660067068,40.7776,-111.9311,1267864.0
"Hartford, CT",2015-08-01,1146.354542434668,41.7661,-72.6834,1151543.0
"Buffalo, NY",2015-08-01,815.6982205158218,42.9018,-78.8487,1155604.0
"Birmingham, AL",2015-08-01,915.229809593714,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2015-08-01,909.1988827929972,42.9619,-85.6562,1162950.0
"New York, NY",2015-09-01,2336.1100815392765,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2015-09-01,1902.537053459365,34.1141,-118.4068,12799100.0
"Chicago, IL",2015-09-01,1453.0460554065874,41.8375,-87.6866,9262825.0
"Dallas, TX",2015-09-01,1148.687395612277,32.7935,-96.7667,8100037.0
"Houston, TX",2015-09-01,1258.90130397993,29.786,-95.3885,7510253.0
"Washington, DC",2015-09-01,1735.170429826056,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2015-09-01,1267.7506919867851,40.0077,-75.1339,6246160.0
"Miami, FL",2015-09-01,1522.2199502164358,25.784,-80.2101,6183199.0
"Atlanta, GA",2015-09-01,1075.2790624210625,33.7628,-84.422,6307261.0
"Boston, MA",2015-09-01,2133.623152530586,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2015-09-01,980.086760102559,33.5722,-112.0892,5070110.0
"San Francisco, CA",2015-09-01,2449.3493763179313,37.7558,-122.4449,4566961.0
"Riverside, CA",2015-09-01,1379.646507285228,33.9381,-117.3949,4688053.0
"Detroit, MI",2015-09-01,893.5846934836222,42.3834,-83.1024,4342304.0
"Seattle, WA",2015-09-01,1456.0924549864687,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2015-09-01,1174.259137288287,44.9635,-93.2678,3712020.0
"San Diego, CA",2015-09-01,1749.547730022004,32.8313,-117.1222,3269973.0
"Tampa, FL",2015-09-01,1111.6296291979177,27.9945,-82.4447,3342963.0
"Denver, CO",2015-09-01,1343.3540070973302,39.762,-104.8758,3005131.0
"Baltimore, MD",2015-09-01,1329.200806270469,39.3051,-76.6144,2834316.0
"St. Louis, MO",2015-09-01,889.0128717124769,38.6359,-90.2451,2796999.0
"Orlando, FL",2015-09-01,1175.5286634981364,28.4773,-81.337,2817933.0
"Charlotte, NC",2015-09-01,1071.8796189317325,35.2083,-80.8303,2805115.0
"San Antonio, TX",2015-09-01,1055.7581370741525,29.4632,-98.5238,2703999.0
"Portland, OR",2015-09-01,1245.1795634631906,45.5371,-122.65,2508050.0
"Sacramento, CA",2015-09-01,1323.001186051517,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2015-09-01,999.9163019545052,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2015-09-01,910.5184738044424,39.1413,-84.506,2271479.0
"Austin, TX",2015-09-01,1239.2850031454782,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2015-09-01,1024.1791912309204,36.2333,-115.2654,2336573.0
"Kansas City, MO",2015-09-01,914.4814331765,39.1238,-94.5541,2221343.0
"Columbus, OH",2015-09-01,905.4673386384916,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2015-09-01,936.1896421991336,39.7771,-86.1458,2138468.0
"Cleveland, OH",2015-09-01,856.5815689565577,41.4764,-81.6805,2063132.0
"San Jose, CA",2015-09-01,2668.3916836173244,37.3012,-121.848,1945767.0
"Nashville, TN",2015-09-01,1217.548504570889,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2015-09-01,1099.5130078366549,36.7335,-76.0435,1787169.0
"Providence, RI",2015-09-01,1083.4307578504045,41.823,-71.4187,1677803.0
"Jacksonville, FL",2015-09-01,1042.944889934566,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2015-09-01,972.7133159976328,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2015-09-01,948.9588063029,35.4676,-97.5136,1477926.0
"Raleigh, NC",2015-09-01,1127.5343084005672,35.8324,-78.6429,1509231.0
"Memphis, TN",2015-09-01,890.4441432602671,35.1087,-89.9663,1335674.0
"Richmond, VA",2015-09-01,1001.161375344283,37.5295,-77.4756,1349732.0
"Louisville, KY",2015-09-01,857.3711092146436,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2015-09-01,1000.8775787664568,40.7776,-111.9311,1267864.0
"Hartford, CT",2015-09-01,1147.1574151686978,41.7661,-72.6834,1151543.0
"Buffalo, NY",2015-09-01,816.7139650649546,42.9018,-78.8487,1155604.0
"Birmingham, AL",2015-09-01,915.6471278624394,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2015-09-01,917.27645842379,42.9619,-85.6562,1162950.0
"New York, NY",2015-10-01,2340.207944567961,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2015-10-01,1912.4749405448972,34.1141,-118.4068,12799100.0
"Chicago, IL",2015-10-01,1448.0393848246697,41.8375,-87.6866,9262825.0
"Dallas, TX",2015-10-01,1150.1793049039263,32.7935,-96.7667,8100037.0
"Houston, TX",2015-10-01,1256.4469523327634,29.786,-95.3885,7510253.0
"Washington, DC",2015-10-01,1734.631542703656,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2015-10-01,1267.0056400881497,40.0077,-75.1339,6246160.0
"Miami, FL",2015-10-01,1533.3718400178095,25.784,-80.2101,6183199.0
"Atlanta, GA",2015-10-01,1075.892621361286,33.7628,-84.422,6307261.0
"Boston, MA",2015-10-01,2120.045319587255,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2015-10-01,983.0134908391038,33.5722,-112.0892,5070110.0
"San Francisco, CA",2015-10-01,2466.9121020601942,37.7558,-122.4449,4566961.0
"Riverside, CA",2015-10-01,1386.569239561585,33.9381,-117.3949,4688053.0
"Detroit, MI",2015-10-01,894.6466205295833,42.3834,-83.1024,4342304.0
"Seattle, WA",2015-10-01,1460.71436047768,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2015-10-01,1173.0330317074756,44.9635,-93.2678,3712020.0
"San Diego, CA",2015-10-01,1758.039737984333,32.8313,-117.1222,3269973.0
"Tampa, FL",2015-10-01,1113.7710520761432,27.9945,-82.4447,3342963.0
"Denver, CO",2015-10-01,1342.558407694895,39.762,-104.8758,3005131.0
"Baltimore, MD",2015-10-01,1329.1038649277025,39.3051,-76.6144,2834316.0
"St. Louis, MO",2015-10-01,889.1735358222437,38.6359,-90.2451,2796999.0
"Orlando, FL",2015-10-01,1180.6458446583858,28.4773,-81.337,2817933.0
"Charlotte, NC",2015-10-01,1073.516180647359,35.2083,-80.8303,2805115.0
"San Antonio, TX",2015-10-01,1054.3959045731474,29.4632,-98.5238,2703999.0
"Portland, OR",2015-10-01,1256.75641950551,45.5371,-122.65,2508050.0
"Sacramento, CA",2015-10-01,1332.2669472800485,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2015-10-01,996.1740750971306,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2015-10-01,913.2602881453164,39.1413,-84.506,2271479.0
"Austin, TX",2015-10-01,1239.483789731382,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2015-10-01,1028.3261509946733,36.2333,-115.2654,2336573.0
"Kansas City, MO",2015-10-01,914.7198491227446,39.1238,-94.5541,2221343.0
"Columbus, OH",2015-10-01,907.1512368135218,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2015-10-01,938.9064807385208,39.7771,-86.1458,2138468.0
"Cleveland, OH",2015-10-01,860.54359048815,41.4764,-81.6805,2063132.0
"San Jose, CA",2015-10-01,2659.764931817439,37.3012,-121.848,1945767.0
"Nashville, TN",2015-10-01,1215.840804341878,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2015-10-01,1096.5466020382664,36.7335,-76.0435,1787169.0
"Providence, RI",2015-10-01,1083.9060932570103,41.823,-71.4187,1677803.0
"Jacksonville, FL",2015-10-01,1042.6699485217962,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2015-10-01,973.3634299626844,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2015-10-01,944.5811148780928,35.4676,-97.5136,1477926.0
"Raleigh, NC",2015-10-01,1127.7291124416238,35.8324,-78.6429,1509231.0
"Memphis, TN",2015-10-01,890.4547957139239,35.1087,-89.9663,1335674.0
"Richmond, VA",2015-10-01,1004.1326229944368,37.5295,-77.4756,1349732.0
"Louisville, KY",2015-10-01,855.4061882529264,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2015-10-01,1002.6129731135328,40.7776,-111.9311,1267864.0
"Hartford, CT",2015-10-01,1155.5163605093542,41.7661,-72.6834,1151543.0
"Buffalo, NY",2015-10-01,815.0987421792172,42.9018,-78.8487,1155604.0
"Birmingham, AL",2015-10-01,917.8286471630674,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2015-10-01,914.9097517512588,42.9619,-85.6562,1162950.0
"New York, NY",2015-11-01,2338.3176536551323,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2015-11-01,1917.8541194865832,34.1141,-118.4068,12799100.0
"Chicago, IL",2015-11-01,1441.1306904839926,41.8375,-87.6866,9262825.0
"Dallas, TX",2015-11-01,1150.133918764687,32.7935,-96.7667,8100037.0
"Houston, TX",2015-11-01,1252.883283399599,29.786,-95.3885,7510253.0
"Washington, DC",2015-11-01,1729.3807897790791,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2015-11-01,1266.2909561667157,40.0077,-75.1339,6246160.0
"Miami, FL",2015-11-01,1540.8816435955753,25.784,-80.2101,6183199.0
"Atlanta, GA",2015-11-01,1076.5753438888955,33.7628,-84.422,6307261.0
"Boston, MA",2015-11-01,2108.248218322446,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2015-11-01,986.0662250906306,33.5722,-112.0892,5070110.0
"San Francisco, CA",2015-11-01,2468.814959187585,37.7558,-122.4449,4566961.0
"Riverside, CA",2015-11-01,1392.2353181254114,33.9381,-117.3949,4688053.0
"Detroit, MI",2015-11-01,893.0154249395939,42.3834,-83.1024,4342304.0
"Seattle, WA",2015-11-01,1460.951047219651,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2015-11-01,1165.927553053977,44.9635,-93.2678,3712020.0
"San Diego, CA",2015-11-01,1762.3957012302462,32.8313,-117.1222,3269973.0
"Tampa, FL",2015-11-01,1117.6181623181303,27.9945,-82.4447,3342963.0
"Denver, CO",2015-11-01,1343.8872296635925,39.762,-104.8758,3005131.0
"Baltimore, MD",2015-11-01,1326.945920477519,39.3051,-76.6144,2834316.0
"St. Louis, MO",2015-11-01,888.7314205691314,38.6359,-90.2451,2796999.0
"Orlando, FL",2015-11-01,1182.8780215111851,28.4773,-81.337,2817933.0
"Charlotte, NC",2015-11-01,1073.151917802488,35.2083,-80.8303,2805115.0
"San Antonio, TX",2015-11-01,1058.2326384832786,29.4632,-98.5238,2703999.0
"Portland, OR",2015-11-01,1259.428785550586,45.5371,-122.65,2508050.0
"Sacramento, CA",2015-11-01,1338.4893319050077,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2015-11-01,991.6149388442864,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2015-11-01,911.4448065865618,39.1413,-84.506,2271479.0
"Austin, TX",2015-11-01,1235.406347872143,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2015-11-01,1028.2319496753814,36.2333,-115.2654,2336573.0
"Kansas City, MO",2015-11-01,912.5358195815326,39.1238,-94.5541,2221343.0
"Columbus, OH",2015-11-01,916.4423140266036,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2015-11-01,938.7686756043498,39.7771,-86.1458,2138468.0
"Cleveland, OH",2015-11-01,858.7999455230068,41.4764,-81.6805,2063132.0
"San Jose, CA",2015-11-01,2654.816046930692,37.3012,-121.848,1945767.0
"Nashville, TN",2015-11-01,1217.6285685179012,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2015-11-01,1095.540284924796,36.7335,-76.0435,1787169.0
"Providence, RI",2015-11-01,1088.3859457415606,41.823,-71.4187,1677803.0
"Jacksonville, FL",2015-11-01,1045.172974542735,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2015-11-01,974.615832790922,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2015-11-01,940.2506752992936,35.4676,-97.5136,1477926.0
"Raleigh, NC",2015-11-01,1127.102338580528,35.8324,-78.6429,1509231.0
"Memphis, TN",2015-11-01,889.8286021461608,35.1087,-89.9663,1335674.0
"Richmond, VA",2015-11-01,1004.6269128901037,37.5295,-77.4756,1349732.0
"Louisville, KY",2015-11-01,853.1809820134657,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2015-11-01,1005.029175179478,40.7776,-111.9311,1267864.0
"Hartford, CT",2015-11-01,1160.262672295601,41.7661,-72.6834,1151543.0
"Buffalo, NY",2015-11-01,810.5185135185992,42.9018,-78.8487,1155604.0
"Birmingham, AL",2015-11-01,917.6048903282187,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2015-11-01,913.1540895977472,42.9619,-85.6562,1162950.0
"New York, NY",2015-12-01,2329.4984443996887,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2015-12-01,1922.4523438212293,34.1141,-118.4068,12799100.0
"Chicago, IL",2015-12-01,1434.783230730217,41.8375,-87.6866,9262825.0
"Dallas, TX",2015-12-01,1150.9000180081578,32.7935,-96.7667,8100037.0
"Houston, TX",2015-12-01,1248.9117296091,29.786,-95.3885,7510253.0
"Washington, DC",2015-12-01,1728.9959443689795,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2015-12-01,1262.5692747888486,40.0077,-75.1339,6246160.0
"Miami, FL",2015-12-01,1550.5096346058842,25.784,-80.2101,6183199.0
"Atlanta, GA",2015-12-01,1077.4731811059637,33.7628,-84.422,6307261.0
"Boston, MA",2015-12-01,2104.529751059351,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2015-12-01,989.3003041046068,33.5722,-112.0892,5070110.0
"San Francisco, CA",2015-12-01,2468.956996225008,37.7558,-122.4449,4566961.0
"Riverside, CA",2015-12-01,1394.9696782760548,33.9381,-117.3949,4688053.0
"Detroit, MI",2015-12-01,893.0598886144479,42.3834,-83.1024,4342304.0
"Seattle, WA",2015-12-01,1451.1724179366258,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2015-12-01,1166.5487170555552,44.9635,-93.2678,3712020.0
"San Diego, CA",2015-12-01,1760.895255679197,32.8313,-117.1222,3269973.0
"Tampa, FL",2015-12-01,1123.126836880297,27.9945,-82.4447,3342963.0
"Denver, CO",2015-12-01,1343.6253322184657,39.762,-104.8758,3005131.0
"Baltimore, MD",2015-12-01,1324.7011502697871,39.3051,-76.6144,2834316.0
"St. Louis, MO",2015-12-01,889.0321789811903,38.6359,-90.2451,2796999.0
"Orlando, FL",2015-12-01,1184.108486940674,28.4773,-81.337,2817933.0
"Charlotte, NC",2015-12-01,1073.3646733295304,35.2083,-80.8303,2805115.0
"San Antonio, TX",2015-12-01,1059.6670407283902,29.4632,-98.5238,2703999.0
"Portland, OR",2015-12-01,1256.466122234358,45.5371,-122.65,2508050.0
"Sacramento, CA",2015-12-01,1340.1771724643002,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2015-12-01,993.803517363861,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2015-12-01,915.79339092151,39.1413,-84.506,2271479.0
"Austin, TX",2015-12-01,1232.9222427403631,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2015-12-01,1028.7151540252223,36.2333,-115.2654,2336573.0
"Kansas City, MO",2015-12-01,911.7971138915764,39.1238,-94.5541,2221343.0
"Columbus, OH",2015-12-01,912.6486069013478,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2015-12-01,940.2851749994282,39.7771,-86.1458,2138468.0
"Cleveland, OH",2015-12-01,858.9106611823648,41.4764,-81.6805,2063132.0
"San Jose, CA",2015-12-01,2644.454329479658,37.3012,-121.848,1945767.0
"Nashville, TN",2015-12-01,1210.540339803417,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2015-12-01,1093.5823914147295,36.7335,-76.0435,1787169.0
"Providence, RI",2015-12-01,1092.2192147977762,41.823,-71.4187,1677803.0
"Jacksonville, FL",2015-12-01,1043.3903029195253,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2015-12-01,971.1185965740362,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2015-12-01,940.7443449750272,35.4676,-97.5136,1477926.0
"Raleigh, NC",2015-12-01,1129.048972187427,35.8324,-78.6429,1509231.0
"Memphis, TN",2015-12-01,890.0145844117874,35.1087,-89.9663,1335674.0
"Richmond, VA",2015-12-01,996.9745577329296,37.5295,-77.4756,1349732.0
"Louisville, KY",2015-12-01,850.4212844091173,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2015-12-01,1013.4389120694532,40.7776,-111.9311,1267864.0
"Hartford, CT",2015-12-01,1158.9365238590078,41.7661,-72.6834,1151543.0
"Buffalo, NY",2015-12-01,804.6069629477493,42.9018,-78.8487,1155604.0
"Birmingham, AL",2015-12-01,919.0485778626656,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2015-12-01,907.4065623208136,42.9619,-85.6562,1162950.0
"New York, NY",2016-01-01,2320.7105081389454,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2016-01-01,1928.8270789159676,34.1141,-118.4068,12799100.0
"Chicago, IL",2016-01-01,1435.194906864068,41.8375,-87.6866,9262825.0
"Dallas, TX",2016-01-01,1152.5384322377506,32.7935,-96.7667,8100037.0
"Houston, TX",2016-01-01,1245.990995640162,29.786,-95.3885,7510253.0
"Washington, DC",2016-01-01,1724.2224966850845,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2016-01-01,1259.0526251640997,40.0077,-75.1339,6246160.0
"Miami, FL",2016-01-01,1553.3631067040765,25.784,-80.2101,6183199.0
"Atlanta, GA",2016-01-01,1081.0372451464648,33.7628,-84.422,6307261.0
"Boston, MA",2016-01-01,2108.9145963244227,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2016-01-01,990.747634347316,33.5722,-112.0892,5070110.0
"San Francisco, CA",2016-01-01,2465.302532000609,37.7558,-122.4449,4566961.0
"Riverside, CA",2016-01-01,1397.969383210107,33.9381,-117.3949,4688053.0
"Detroit, MI",2016-01-01,891.3322508282655,42.3834,-83.1024,4342304.0
"Seattle, WA",2016-01-01,1451.8180803302434,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2016-01-01,1168.4374437350712,44.9635,-93.2678,3712020.0
"San Diego, CA",2016-01-01,1767.8640230612698,32.8313,-117.1222,3269973.0
"Tampa, FL",2016-01-01,1128.9936404809966,27.9945,-82.4447,3342963.0
"Denver, CO",2016-01-01,1347.1924067051236,39.762,-104.8758,3005131.0
"Baltimore, MD",2016-01-01,1323.4462690200323,39.3051,-76.6144,2834316.0
"St. Louis, MO",2016-01-01,889.1635452487125,38.6359,-90.2451,2796999.0
"Orlando, FL",2016-01-01,1185.567277401825,28.4773,-81.337,2817933.0
"Charlotte, NC",2016-01-01,1074.9374195132789,35.2083,-80.8303,2805115.0
"San Antonio, TX",2016-01-01,1061.7179876783553,29.4632,-98.5238,2703999.0
"Portland, OR",2016-01-01,1254.2305667540506,45.5371,-122.65,2508050.0
"Sacramento, CA",2016-01-01,1342.2720422969307,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2016-01-01,996.3886073872968,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2016-01-01,917.092900958364,39.1413,-84.506,2271479.0
"Austin, TX",2016-01-01,1235.9595756517383,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2016-01-01,1026.981400519118,36.2333,-115.2654,2336573.0
"Kansas City, MO",2016-01-01,910.6992020448369,39.1238,-94.5541,2221343.0
"Columbus, OH",2016-01-01,911.4646770225568,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2016-01-01,940.1961817830844,39.7771,-86.1458,2138468.0
"Cleveland, OH",2016-01-01,855.889231977407,41.4764,-81.6805,2063132.0
"San Jose, CA",2016-01-01,2643.7175642587495,37.3012,-121.848,1945767.0
"Nashville, TN",2016-01-01,1213.139737731822,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2016-01-01,1094.088975435866,36.7335,-76.0435,1787169.0
"Providence, RI",2016-01-01,1097.65651630372,41.823,-71.4187,1677803.0
"Jacksonville, FL",2016-01-01,1046.153833279432,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2016-01-01,962.9205026837102,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2016-01-01,943.9737371076228,35.4676,-97.5136,1477926.0
"Raleigh, NC",2016-01-01,1129.7085699057277,35.8324,-78.6429,1509231.0
"Memphis, TN",2016-01-01,890.5705020242374,35.1087,-89.9663,1335674.0
"Richmond, VA",2016-01-01,996.9525548894616,37.5295,-77.4756,1349732.0
"Louisville, KY",2016-01-01,854.2733702561071,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2016-01-01,1018.6802623751362,40.7776,-111.9311,1267864.0
"Hartford, CT",2016-01-01,1160.8199659508043,41.7661,-72.6834,1151543.0
"Buffalo, NY",2016-01-01,803.9926125932373,42.9018,-78.8487,1155604.0
"Birmingham, AL",2016-01-01,921.3330661155092,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2016-01-01,908.212074644427,42.9619,-85.6562,1162950.0
"New York, NY",2016-02-01,2317.459707397525,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2016-02-01,1938.0197617586307,34.1141,-118.4068,12799100.0
"Chicago, IL",2016-02-01,1442.662712753186,41.8375,-87.6866,9262825.0
"Dallas, TX",2016-02-01,1154.0893022045934,32.7935,-96.7667,8100037.0
"Houston, TX",2016-02-01,1246.954064527597,29.786,-95.3885,7510253.0
"Washington, DC",2016-02-01,1727.9510470606235,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2016-02-01,1260.1772286646485,40.0077,-75.1339,6246160.0
"Miami, FL",2016-02-01,1557.268222757649,25.784,-80.2101,6183199.0
"Atlanta, GA",2016-02-01,1085.163954033169,33.7628,-84.422,6307261.0
"Boston, MA",2016-02-01,2127.4963317802267,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2016-02-01,995.8113470461594,33.5722,-112.0892,5070110.0
"San Francisco, CA",2016-02-01,2477.8992340946925,37.7558,-122.4449,4566961.0
"Riverside, CA",2016-02-01,1400.452470326783,33.9381,-117.3949,4688053.0
"Detroit, MI",2016-02-01,893.5732044258751,42.3834,-83.1024,4342304.0
"Seattle, WA",2016-02-01,1458.196399978162,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2016-02-01,1172.3772784151708,44.9635,-93.2678,3712020.0
"San Diego, CA",2016-02-01,1773.401799585434,32.8313,-117.1222,3269973.0
"Tampa, FL",2016-02-01,1132.791226491017,27.9945,-82.4447,3342963.0
"Denver, CO",2016-02-01,1354.8477949045578,39.762,-104.8758,3005131.0
"Baltimore, MD",2016-02-01,1326.132097473023,39.3051,-76.6144,2834316.0
"St. Louis, MO",2016-02-01,891.8580435216205,38.6359,-90.2451,2796999.0
"Orlando, FL",2016-02-01,1187.9186783285854,28.4773,-81.337,2817933.0
