name,date,zori,lat,lng,pop_2023,state,region,zori_index
"Riverside, CA",2020-02-01,1751.5508288778042,33.9381,-117.3949,4688053.0,CA,West,100.25992914694032
"Detroit, MI",2020-02-01,1061.694709601276,42.3834,-83.1024,4342304.0,MI,Midwest,99.98372947196201
"Seattle, WA",2020-02-01,1801.937611111446,47.6211,-122.3244,4044837.0,WA,West,100.69182234071181
"Minneapolis, MN",2020-02-01,1425.1971961105962,44.9635,-93.2678,3712020.0,MN,Midwest,100.58844784472522
"San Diego, CA",2020-02-01,2154.702019115848,32.8313,-117.1222,3269973.0,CA,West,100.25766269150378
"Tampa, FL",2020-02-01,1350.6790184161184,27.9945,-82.4447,3342963.0,FL,Southeast,100.33713390029565
"Denver, CO",2020-02-01,1583.6717250536512,39.762,-104.8758,3005131.0,CO,West,100.28073793615833
"Baltimore, MD",2020-02-01,1457.990816858978,39.3051,-76.6144,2834316.0,MD,Northest,100.44477655343356
"St. Louis, MO",2020-02-01,997.2048389725716,38.6359,-90.2451,2796999.0,MO,Midwest,100.54381486404647
"Orlando, FL",2020-02-01,1453.2520029803054,28.4773,-81.337,2817933.0,FL,Southeast,100.08874357222484
"Charlotte, NC",2020-02-01,1305.5790622102545,35.2083,-80.8303,2805115.0,NC,Southeast,100.2758707768863
"San Antonio, TX",2020-02-01,1196.6484233340248,29.4632,-98.5238,2703999.0,TX,Southwest,99.97726669946844
"Portland, OR",2020-02-01,1474.4898293053918,45.5371,-122.65,2508050.0,OR,West,100.11814943040382
"Sacramento, CA",2020-02-01,1726.3151746183391,38.5677,-121.4685,2420608.0,CA,West,100.17317016726992
"Pittsburgh, PA",2020-02-01,1136.602032778351,40.4397,-79.9763,2422725.0,PA,Northest,100.38546964423027
"Cincinnati, OH",2020-02-01,1092.3768241042876,39.1413,-84.506,2271479.0,OH,Midwest,100.5217874573046
"Austin, TX",2020-02-01,1427.9262640507834,30.3005,-97.7522,2473275.0,TX,Southwest,100.22700058099782
"Las Vegas, NV",2020-02-01,1299.8262907864334,36.2333,-115.2654,2336573.0,NV,West,100.21494695973523
"Kansas City, MO",2020-02-01,1042.6768069768502,39.1238,-94.5541,2221343.0,MO,Midwest,100.44911099307103
"Columbus, OH",2020-02-01,1096.8509405322493,39.9862,-82.9855,2180271.0,OH,Midwest,100.50427739731045
"Indianapolis, IN",2020-02-01,1073.893204033021,39.7771,-86.1458,2138468.0,IN,Midwest,100.5672242072475
"Cleveland, OH",2020-02-01,962.9343443617032,41.4764,-81.6805,2063132.0,OH,Midwest,100.03726479908596
"San Jose, CA",2020-02-01,2964.3901864870777,37.3012,-121.848,1945767.0,CA,West,100.12728266250936
"Nashville, TN",2020-02-01,1437.1592722813516,36.1715,-86.7842,2102573.0,TN,Southeast,100.72768104689862
"Virginia Beach, VA",2020-02-01,1240.5377403339044,36.7335,-76.0435,1787169.0,VA,Southeast,100.14311586134961
"Providence, RI",2020-02-01,1398.3469270584612,41.823,-71.4187,1677803.0,RI,Northest,100.5603138025877
"Jacksonville, FL",2020-02-01,1227.5353303900142,30.3322,-81.6749,1713240.0,FL,Southeast,100.31695809089614
"Milwaukee, WI",2020-02-01,1023.3713590736248,43.0642,-87.9675,1560424.0,WI,Midwest,100.30248754876364
"Oklahoma City, OK",2020-02-01,1033.6962838053098,35.4676,-97.5136,1477926.0,OK,Southwest,100.30881412487571
"Raleigh, NC",2020-02-01,1332.3740886419512,35.8324,-78.6429,1509231.0,NC,Southeast,100.8072541979436
"Memphis, TN",2020-02-01,1034.6626581064147,35.1087,-89.9663,1335674.0,TN,Southeast,100.83258026382403
"Richmond, VA",2020-02-01,1183.99538125306,37.5295,-77.4756,1349732.0,VA,Southeast,100.319900692345
"Louisville, KY",2020-02-01,1003.7798792161576,38.1663,-85.6485,1365557.0,KY,Southeast,100.18331236283709
"Salt Lake City, UT",2020-02-01,1234.211004613238,40.7776,-111.9311,1267864.0,UT,West,100.5822252815489
"Hartford, CT",2020-02-01,1297.9181666226625,41.7661,-72.6834,1151543.0,CT,Northest,100.63598425546256
"Buffalo, NY",2020-02-01,947.8447704380642,42.9018,-78.8487,1155604.0,NY,Northest,99.63698265848879
"Birmingham, AL",2020-02-01,1022.3382266518302,33.5279,-86.7971,1184290.0,AL,Southeast,100.24118472681359
"Grand Rapids, MI",2020-02-01,1192.6561598817548,42.9619,-85.6562,1162950.0,MI,Midwest,100.46223582880292
"New York, NY",2020-03-01,2568.338806612021,40.6943,-73.9249,19498249.0,NY,Northest,100.47602401451307
"Los Angeles, CA",2020-03-01,2346.6532289301936,34.1141,-118.4068,12799100.0,CA,West,100.49553456600103
"Chicago, IL",2020-03-01,1557.4871596901637,41.8375,-87.6866,9262825.0,IL,Midwest,101.28107977422984
"Dallas, TX",2020-03-01,1352.8428302702036,32.7935,-96.7667,8100037.0,TX,Southwest,100.64038509482617
"Houston, TX",2020-03-01,1377.1590048394507,29.786,-95.3885,7510253.0,TX,Southwest,100.69898506102382
"Washington, DC",2020-03-01,1938.7569502646963,38.9047,-77.0163,6304975.0,DC,Northest,100.94270369586648
"Philadelphia, PA",2020-03-01,1448.9151751832592,40.0077,-75.1339,6246160.0,PA,Northest,101.00984764795706
"Miami, FL",2020-03-01,1773.7049364721906,25.784,-80.2101,6183199.0,FL,Southeast,100.35167728758749
"Atlanta, GA",2020-03-01,1386.7203556162672,33.7628,-84.422,6307261.0,GA,Southeast,100.97176937788797
"Boston, MA",2020-03-01,2380.175236097049,42.3188,-71.0852,4919179.0,MA,Northest,102.08916312107871
"Phoenix, AZ",2020-03-01,1324.6471763097347,33.5722,-112.0892,5070110.0,AZ,Southwest,101.61664305534134
"San Francisco, CA",2020-03-01,2833.8240536780645,37.7558,-122.4449,4566961.0,CA,West,100.55620045460635
"Riverside, CA",2020-03-01,1759.6415037934094,33.9381,-117.3949,4688053.0,CA,West,100.72304473594622
"Detroit, MI",2020-03-01,1063.7396075854006,42.3834,-83.1024,4342304.0,MI,Midwest,100.17630510127758
"Seattle, WA",2020-03-01,1816.5188366857533,47.6211,-122.3244,4044837.0,WA,West,101.50661757334609
"Minneapolis, MN",2020-03-01,1435.1479366707924,44.9635,-93.2678,3712020.0,MN,Midwest,101.2907573571122
"San Diego, CA",2020-03-01,2160.227797021641,32.8313,-117.1222,3269973.0,CA,West,100.51477554166692
"Tampa, FL",2020-03-01,1356.5368006634326,27.9945,-82.4447,3342963.0,FL,Southeast,100.77228768124115
"Denver, CO",2020-03-01,1590.0489531894568,39.762,-104.8758,3005131.0,CO,West,100.68455466997301
"Baltimore, MD",2020-03-01,1461.9320107572364,39.3051,-76.6144,2834316.0,MD,Northest,100.71629564387419
"St. Louis, MO",2020-03-01,1001.7840670964692,38.6359,-90.2451,2796999.0,MO,Midwest,101.00551846466655
"Orlando, FL",2020-03-01,1460.8219863315114,28.4773,-81.337,2817933.0,FL,Southeast,100.61010540137151
"Charlotte, NC",2020-03-01,1308.8951104939374,35.2083,-80.8303,2805115.0,NC,Southeast,100.53056207732854
"San Antonio, TX",2020-03-01,1203.819376206484,29.4632,-98.5238,2703999.0,TX,Southwest,100.57638357777572
"Portland, OR",2020-03-01,1478.7249377926432,45.5371,-122.65,2508050.0,OR,West,100.40571412970077
"Sacramento, CA",2020-03-01,1737.4630329808456,38.5677,-121.4685,2420608.0,CA,West,100.8200487495629
"Pittsburgh, PA",2020-03-01,1143.454183926094,40.4397,-79.9763,2422725.0,PA,Northest,100.99065632453032
"Cincinnati, OH",2020-03-01,1099.0762883600028,39.1413,-84.506,2271479.0,OH,Midwest,101.13827995982818
"Austin, TX",2020-03-01,1434.9219454524762,30.3005,-97.7522,2473275.0,TX,Southwest,100.71803165281443
"Las Vegas, NV",2020-03-01,1305.2726004991914,36.2333,-115.2654,2336573.0,NV,West,100.63485048288992
"Kansas City, MO",2020-03-01,1049.127852816615,39.1238,-94.5541,2221343.0,MO,Midwest,101.07059007004287
"Columbus, OH",2020-03-01,1102.7413421653805,39.9862,-82.9855,2180271.0,OH,Midwest,101.04401396300142
"Indianapolis, IN",2020-03-01,1086.7264052497146,39.7771,-86.1458,2138468.0,IN,Midwest,101.76901915222814
"Cleveland, OH",2020-03-01,972.3144998141428,41.4764,-81.6805,2063132.0,OH,Midwest,101.01174982015384
"San Jose, CA",2020-03-01,2977.3813435153725,37.3012,-121.848,1945767.0,CA,West,100.56608092119157
"Nashville, TN",2020-03-01,1442.1940790691594,36.1715,-86.7842,2102573.0,TN,Southeast,101.08056080214665
"Virginia Beach, VA",2020-03-01,1244.893806725901,36.7335,-76.0435,1787169.0,VA,Southeast,100.49476180262991
"Providence, RI",2020-03-01,1418.5575987733869,41.823,-71.4187,1677803.0,RI,Northest,102.0137381642297
"Jacksonville, FL",2020-03-01,1233.1732407137788,30.3322,-81.6749,1713240.0,FL,Southeast,100.77770084889856
"Milwaukee, WI",2020-03-01,1031.9885742841827,43.0642,-87.9675,1560424.0,WI,Midwest,101.14707647896822
"Oklahoma City, OK",2020-03-01,1033.2917161365306,35.4676,-97.5136,1477926.0,OK,Southwest,100.26955529834775
"Raleigh, NC",2020-03-01,1336.13541085277,35.8324,-78.6429,1509231.0,NC,Southeast,101.09183535833894
"Memphis, TN",2020-03-01,1041.232847788272,35.1087,-89.9663,1335674.0,TN,Southeast,101.47287512056205
"Richmond, VA",2020-03-01,1191.6015306930844,37.5295,-77.4756,1349732.0,VA,Southeast,100.96436955477151
"Louisville, KY",2020-03-01,1011.5273429676976,38.1663,-85.6485,1365557.0,KY,Southeast,100.95655617566027
"Salt Lake City, UT",2020-03-01,1240.9914470359329,40.7776,-111.9311,1267864.0,UT,West,101.13479853257236
"Hartford, CT",2020-03-01,1305.3372476504164,41.7661,-72.6834,1151543.0,CT,Northest,101.21123355907764
"Buffalo, NY",2020-03-01,961.0456852044872,42.9018,-78.8487,1155604.0,NY,Northest,101.02465641761118
"Birmingham, AL",2020-03-01,1023.3941570090178,33.5279,-86.7971,1184290.0,AL,Southeast,100.34471965022162
"Grand Rapids, MI",2020-03-01,1197.7935436401467,42.9619,-85.6562,1162950.0,MI,Midwest,100.89497837107075
"New York, NY",2020-04-01,2577.5068819027088,40.6943,-73.9249,19498249.0,NY,Northest,100.83468843631853
"Los Angeles, CA",2020-04-01,2346.670297955619,34.1141,-118.4068,12799100.0,CA,West,100.49626554781526
"Chicago, IL",2020-04-01,1571.5003318043878,41.8375,-87.6866,9262825.0,IL,Midwest,102.19233557108218
"Dallas, TX",2020-04-01,1361.51208215876,32.7935,-96.7667,8100037.0,TX,Southwest,101.28530616697621
"Houston, TX",2020-04-01,1382.4979939907514,29.786,-95.3885,7510253.0,TX,Southwest,101.08937628447624
"Washington, DC",2020-04-01,1948.131989429649,38.9047,-77.0163,6304975.0,DC,Northest,101.43082150786749
"Philadelphia, PA",2020-04-01,1458.9268535115527,40.0077,-75.1339,6246160.0,PA,Northest,101.70780300101173
"Miami, FL",2020-04-01,1774.319437625987,25.784,-80.2101,6183199.0,FL,Southeast,100.38644418720568
"Atlanta, GA",2020-04-01,1394.8032704941568,33.7628,-84.422,6307261.0,GA,Southeast,101.56031357401658
"Boston, MA",2020-04-01,2400.8889760500447,42.3188,-71.0852,4919179.0,MA,Northest,102.97760542769498
"Phoenix, AZ",2020-04-01,1330.476394163109,33.5722,-112.0892,5070110.0,AZ,Southwest,102.06381537450058
"San Francisco, CA",2020-04-01,2838.3961626788664,37.7558,-122.4449,4566961.0,CA,West,100.71843844132549
"Riverside, CA",2020-04-01,1764.9781061269862,33.9381,-117.3949,4688053.0,CA,West,101.02851538688509
"Detroit, MI",2020-04-01,1071.285867164747,42.3834,-83.1024,4342304.0,MI,Midwest,100.88696436093419
"Seattle, WA",2020-04-01,1834.610645334656,47.6211,-122.3244,4044837.0,WA,West,102.51758330882117
"Minneapolis, MN",2020-04-01,1441.475573467775,44.9635,-93.2678,3712020.0,MN,Midwest,101.73735321463325
"San Diego, CA",2020-04-01,2163.700921231235,32.8313,-117.1222,3269973.0,CA,West,100.67637900813327
"Tampa, FL",2020-04-01,1365.2719815198443,27.9945,-82.4447,3342963.0,FL,Southeast,101.42119315714089
"Denver, CO",2020-04-01,1596.3046311486016,39.762,-104.8758,3005131.0,CO,West,101.08067464364542
"Baltimore, MD",2020-04-01,1465.1868958816826,39.3051,-76.6144,2834316.0,MD,Northest,100.94053313923538
"St. Louis, MO",2020-04-01,1011.2492345591606,38.6359,-90.2451,2796999.0,MO,Midwest,101.95985002006347
"Orlando, FL",2020-04-01,1463.9958697852614,28.4773,-81.337,2817933.0,FL,Southeast,100.82869791421791
"Charlotte, NC",2020-04-01,1320.967263109059,35.2083,-80.8303,2805115.0,NC,Southeast,101.45777181182245
"San Antonio, TX",2020-04-01,1208.2376241822406,29.4632,-98.5238,2703999.0,TX,Southwest,100.9455181937608
"Portland, OR",2020-04-01,1486.6806899637274,45.5371,-122.65,2508050.0,OR,West,100.94591126695134
"Sacramento, CA",2020-04-01,1748.4493494774747,38.5677,-121.4685,2420608.0,CA,West,101.45755351584731
"Pittsburgh, PA",2020-04-01,1150.2007685961282,40.4397,-79.9763,2422725.0,PA,Northest,101.58651930124914
"Cincinnati, OH",2020-04-01,1111.2404985863957,39.1413,-84.506,2271479.0,OH,Midwest,102.25764475042236
"Austin, TX",2020-04-01,1442.682330879731,30.3005,-97.7522,2473275.0,TX,Southwest,101.26273775866035
"Las Vegas, NV",2020-04-01,1312.7924715384122,36.2333,-115.2654,2336573.0,NV,West,101.21462293608718
"Kansas City, MO",2020-04-01,1055.7527202758774,39.1238,-94.5541,2221343.0,MO,Midwest,101.70881472630936
"Columbus, OH",2020-04-01,1113.837438661358,39.9862,-82.9855,2180271.0,OH,Midwest,102.06074752181836
"Indianapolis, IN",2020-04-01,1099.338774913415,39.7771,-86.1458,2138468.0,IN,Midwest,102.95013381334208
"Cleveland, OH",2020-04-01,979.1977362067054,41.4764,-81.6805,2063132.0,OH,Midwest,101.72683506527918
"San Jose, CA",2020-04-01,2988.124637920172,37.3012,-121.848,1945767.0,CA,West,100.92895382520379
"Nashville, TN",2020-04-01,1449.1825151909627,36.1715,-86.7842,2102573.0,TN,Southeast,101.57036661439751
"Virginia Beach, VA",2020-04-01,1240.2571425853562,36.7335,-76.0435,1787169.0,VA,Southeast,100.1204644482328
"Providence, RI",2020-04-01,1433.925309542483,41.823,-71.4187,1677803.0,RI,Northest,103.11888724237626
"Jacksonville, FL",2020-04-01,1240.9194622295736,30.3322,-81.6749,1713240.0,FL,Southeast,101.41073955656321
"Milwaukee, WI",2020-04-01,1035.9591281461237,43.0642,-87.9675,1560424.0,WI,Midwest,101.53623768205244
"Oklahoma City, OK",2020-04-01,1040.0290925213133,35.4676,-97.5136,1477926.0,OK,Southwest,100.92334330751291
"Raleigh, NC",2020-04-01,1337.7415483395268,35.8324,-78.6429,1509231.0,NC,Southeast,101.2133555164421
"Memphis, TN",2020-04-01,1054.413132543817,35.1087,-89.9663,1335674.0,TN,Southeast,102.75735379590711
"Richmond, VA",2020-04-01,1199.06532783258,37.5295,-77.4756,1349732.0,VA,Southeast,101.59677691013597
"Louisville, KY",2020-04-01,1018.95292902023,38.1663,-85.6485,1365557.0,KY,Southeast,101.69767464434176
"Salt Lake City, UT",2020-04-01,1252.6677552642393,40.7776,-111.9311,1267864.0,UT,West,102.08636115864402
"Hartford, CT",2020-04-01,1309.7338326011766,41.7661,-72.6834,1151543.0,CT,Northest,101.55212920663132
"Buffalo, NY",2020-04-01,963.3514385242696,42.9018,-78.8487,1155604.0,NY,Northest,101.26703608852685
"Birmingham, AL",2020-04-01,1034.7012288753028,33.5279,-86.7971,1184290.0,AL,Southeast,101.45338823965669
"Grand Rapids, MI",2020-04-01,1218.6759280835777,42.9619,-85.6562,1162950.0,MI,Midwest,102.65398578761878
"New York, NY",2020-05-01,2571.543895705708,40.6943,-73.9249,19498249.0,NY,Northest,100.60141035681221
"Los Angeles, CA",2020-05-01,2334.0632253668778,34.1141,-118.4068,12799100.0,CA,West,99.95636707304337
"Chicago, IL",2020-05-01,1572.6179194167205,41.8375,-87.6866,9262825.0,IL,Midwest,102.26501063579467
"Dallas, TX",2020-05-01,1361.98279969432,32.7935,-96.7667,8100037.0,TX,Southwest,101.3203236819378
"Houston, TX",2020-05-01,1379.7759479384365,29.786,-95.3885,7510253.0,TX,Southwest,100.89033806609025
"Washington, DC",2020-05-01,1946.805386456405,38.9047,-77.0163,6304975.0,DC,Northest,101.36175101874198
"Philadelphia, PA",2020-05-01,1463.0585367812391,40.0077,-75.1339,6246160.0,PA,Northest,101.9958396678565
"Miami, FL",2020-05-01,1767.9348898415926,25.784,-80.2101,6183199.0,FL,Southeast,100.02522284440386
"Atlanta, GA",2020-05-01,1397.741606071066,33.7628,-84.422,6307261.0,GA,Southeast,101.77426366209663
"Boston, MA",2020-05-01,2399.3223513644457,42.3188,-71.0852,4919179.0,MA,Northest,102.91041062596271
"Phoenix, AZ",2020-05-01,1330.1835453594874,33.5722,-112.0892,5070110.0,AZ,Southwest,102.04135028879398
"San Francisco, CA",2020-05-01,2831.637349902039,37.7558,-122.4449,4566961.0,CA,West,100.47860684996763
"Riverside, CA",2020-05-01,1761.795155391023,33.9381,-117.3949,4688053.0,CA,West,100.84632117932655
"Detroit, MI",2020-05-01,1079.0065970197368,42.3834,-83.1024,4342304.0,MI,Midwest,101.61405413369692
"Seattle, WA",2020-05-01,1834.2687152090089,47.6211,-122.3244,4044837.0,WA,West,102.49847633905024
"Minneapolis, MN",2020-05-01,1443.4070246385731,44.9635,-93.2678,3712020.0,MN,Midwest,101.87367236814315
"San Diego, CA",2020-05-01,2154.429400948611,32.8313,-117.1222,3269973.0,CA,West,100.24497784691184
"Tampa, FL",2020-05-01,1366.7805098026315,27.9945,-82.4447,3342963.0,FL,Southeast,101.53325635071879
"Denver, CO",2020-05-01,1590.7625536804298,39.762,-104.8758,3005131.0,CO,West,100.72974104458228
"Baltimore, MD",2020-05-01,1464.0143098759445,39.3051,-76.6144,2834316.0,MD,Northest,100.85975064186013
"St. Louis, MO",2020-05-01,1015.8211281498106,38.6359,-90.2451,2796999.0,MO,Midwest,102.42081411168384
"Orlando, FL",2020-05-01,1462.0034452263176,28.4773,-81.337,2817933.0,FL,Southeast,100.69147514049513
"Charlotte, NC",2020-05-01,1318.8343841760682,35.2083,-80.8303,2805115.0,NC,Southeast,101.29395462260891
"San Antonio, TX",2020-05-01,1209.5384787142573,29.4632,-98.5238,2703999.0,TX,Southwest,101.05420164493046
"Portland, OR",2020-05-01,1485.4436277899183,45.5371,-122.65,2508050.0,OR,West,100.86191450202928
"Sacramento, CA",2020-05-01,1752.8433387913683,38.5677,-121.4685,2420608.0,CA,West,101.71252424525143
"Pittsburgh, PA",2020-05-01,1151.0356334521434,40.4397,-79.9763,2422725.0,PA,Northest,101.66025513687462
"Cincinnati, OH",2020-05-01,1116.0812283900204,39.1413,-84.506,2271479.0,OH,Midwest,102.70309434411655
"Austin, TX",2020-05-01,1440.2536572864085,30.3005,-97.7522,2473275.0,TX,Southwest,101.09226770304387
"Las Vegas, NV",2020-05-01,1307.7167252942832,36.2333,-115.2654,2336573.0,NV,West,100.82328938310243
"Kansas City, MO",2020-05-01,1064.3698224389886,39.1238,-94.5541,2221343.0,MO,Midwest,102.53896674065277
"Columbus, OH",2020-05-01,1116.97675218603,39.9862,-82.9855,2180271.0,OH,Midwest,102.34840232126416
"Indianapolis, IN",2020-05-01,1105.2975765603435,39.7771,-86.1458,2138468.0,IN,Midwest,103.5081596384266
"Cleveland, OH",2020-05-01,990.0796515565712,41.4764,-81.6805,2063132.0,OH,Midwest,102.85733482754216
"San Jose, CA",2020-05-01,2983.973401035583,37.3012,-121.848,1945767.0,CA,West,100.78873879182626
"Nashville, TN",2020-05-01,1451.922075680019,36.1715,-86.7842,2102573.0,TN,Southeast,101.76237704808611
"Virginia Beach, VA",2020-05-01,1243.0447112825443,36.7335,-76.0435,1787169.0,VA,Southeast,100.34549251947782
"Providence, RI",2020-05-01,1444.4879282012876,41.823,-71.4187,1677803.0,RI,Northest,103.8784843254412
"Jacksonville, FL",2020-05-01,1242.691255188897,30.3322,-81.6749,1713240.0,FL,Southeast,101.55553447663262
"Milwaukee, WI",2020-05-01,1042.8861540687362,43.0642,-87.9675,1560424.0,WI,Midwest,102.21516808712236
"Oklahoma City, OK",2020-05-01,1043.2000602357543,35.4676,-97.5136,1477926.0,OK,Southwest,101.23105072220238
"Raleigh, NC",2020-05-01,1332.5937609712116,35.8324,-78.6429,1509231.0,NC,Southeast,100.82387457845445
"Memphis, TN",2020-05-01,1062.5041608280922,35.1087,-89.9663,1335674.0,TN,Southeast,103.54586128914569
"Richmond, VA",2020-05-01,1203.2204550785816,37.5295,-77.4756,1349732.0,VA,Southeast,101.94884074356223
"Louisville, KY",2020-05-01,1025.3418511242342,38.1663,-85.6485,1365557.0,KY,Southeast,102.33532777134715
"Salt Lake City, UT",2020-05-01,1251.1679492797884,40.7776,-111.9311,1267864.0,UT,West,101.96413422755785
"Hartford, CT",2020-05-01,1316.589872552067,41.7661,-72.6834,1151543.0,CT,Northest,102.08372229646994
"Buffalo, NY",2020-05-01,979.6389918935698,42.9018,-78.8487,1155604.0,NY,Northest,102.9791758008725
"Birmingham, AL",2020-05-01,1040.9003174755646,33.5279,-86.7971,1184290.0,AL,Southeast,102.06121446518269
"Grand Rapids, MI",2020-05-01,1224.7123411309697,42.9619,-85.6562,1162950.0,MI,Midwest,103.16245719079946
"New York, NY",2020-06-01,2555.063030753773,40.6943,-73.9249,19498249.0,NY,Northest,99.956662172333
"Los Angeles, CA",2020-06-01,2322.1299941501907,34.1141,-118.4068,12799100.0,CA,West,99.44532588662685
"Chicago, IL",2020-06-01,1571.460683365405,41.8375,-87.6866,9262825.0,IL,Midwest,102.18975729190565
"Dallas, TX",2020-06-01,1360.951027173273,32.7935,-96.7667,8100037.0,TX,Southwest,101.24356828838796
"Houston, TX",2020-06-01,1372.6660168145888,29.786,-95.3885,7510253.0,TX,Southwest,100.37045412711929
"Washington, DC",2020-06-01,1944.1808807100672,38.9047,-77.0163,6304975.0,DC,Northest,101.22510433599794
"Philadelphia, PA",2020-06-01,1462.920826239535,40.0077,-75.1339,6246160.0,PA,Northest,101.98623929850757
"Miami, FL",2020-06-01,1758.066975956141,25.784,-80.2101,6183199.0,FL,Southeast,99.46692157942338
"Atlanta, GA",2020-06-01,1401.1316339580649,33.7628,-84.422,6307261.0,GA,Southeast,102.02110298525531
"Boston, MA",2020-06-01,2388.4266500703293,42.3188,-71.0852,4919179.0,MA,Northest,102.44307821704413
